task,seed,outer_fold,condition,condition_name,model,pearson_r,rmse,mae,n_train,n_test
fluid_intelligence,0,2,R2,Network only,FP,0.18901800364847302,5.295684551825398,4.4490806295150165,330,82
fluid_intelligence,0,2,R2,Network only,fused,0.34277478246053783,4.873298513341239,4.2115841876823294,330,82
fluid_intelligence,0,2,R2,Network only,equal_weight,0.33359346599709333,4.878035343859986,4.179932802068829,330,82
fluid_intelligence,0,3,R2,Network only,FC,0.07988085323423023,5.875732309617666,4.8029881617561,330,82
fluid_intelligence,0,3,R2,Network only,SC,0.22724878904629317,4.758280230590928,3.8787430969058256,330,82
fluid_intelligence,0,3,R2,Network only,FP,0.10007665754572295,5.112016109588521,4.352678039576572,330,82
fluid_intelligence,0,3,R2,Network only,fused,0.22230672220681436,4.63960699024333,3.9754848718477325,330,82
fluid_intelligence,0,3,R2,Network only,equal_weight,0.20832884673530572,4.6658803686476515,4.0277884623014035,330,82
fluid_intelligence,0,4,R2,Network only,FC,0.26099474853405646,5.408210912564001,4.197994601808023,330,82
fluid_intelligence,0,4,R2,Network only,SC,0.4148728119735355,4.691808667457059,3.6941525663423462,330,82
fluid_intelligence,0,4,R2,Network only,FP,0.2380214003317434,4.9912817126604425,4.196462762980421,330,82
fluid_intelligence,0,4,R2,Network only,fused,0.4284543941173692,4.643493032922192,3.666736310588357,330,82
fluid_intelligence,0,4,R2,Network only,equal_weight,0.45294832205413144,4.661083254897017,3.8023341146165337,330,82
fluid_intelligence,1,0,R2,Network only,FC,0.22221231320550522,5.199830737450859,4.179168102814128,329,83
fluid_intelligence,1,0,R2,Network only,SC,0.2037408465744035,4.746307193485155,3.7839544985676095,329,83
fluid_intelligence,1,0,R2,Network only,FP,0.26964437031588373,4.525194194271878,3.688780829511373,329,83
fluid_intelligence,1,0,R2,Network only,fused,0.24352605201648095,4.556409946685226,3.633867056943422,329,83
fluid_intelligence,1,0,R2,Network only,equal_weight,0.32904861757316284,4.31758255237129,3.4587125894804327,329,83
fluid_intelligence,1,1,R2,Network only,FC,0.23477224840393562,5.421142732505142,4.316210357797787,329,83
fluid_intelligence,1,1,R2,Network only,SC,0.37236487119377437,4.397208025829504,3.5680015477095304,329,83
fluid_intelligence,1,1,R2,Network only,FP,0.2764939622751186,4.552879427190741,3.9232780559819274,329,83
fluid_intelligence,1,1,R2,Network only,fused,0.3817400390468851,4.33269627749268,3.5321497640581523,329,83
fluid_intelligence,1,1,R2,Network only,equal_weight,0.42716943809759195,4.252136147847694,3.5930835518189537,329,83
fluid_intelligence,1,2,R2,Network only,FC,0.194960592096337,5.878067680315708,4.6754930070693215,330,82
fluid_intelligence,1,2,R2,Network only,SC,0.40817622833307143,4.836274640269176,3.9668407874220777,330,82
fluid_intelligence,1,2,R2,Network only,FP,0.25256675892410424,5.255102541797911,4.494800853667262,330,82
fluid_intelligence,1,2,R2,Network only,fused,0.4354355377492131,4.775079835866021,3.9705845582386363,330,82
fluid_intelligence,1,2,R2,Network only,equal_weight,0.4192579891427196,4.823175596750679,4.097108987839048,330,82
fluid_intelligence,1,3,R2,Network only,FC,0.12022191198621027,6.471716309862908,5.475744822746876,330,82
fluid_intelligence,1,3,R2,Network only,SC,0.39831335310798965,4.7615250458949525,4.010914563020632,330,82
fluid_intelligence,1,3,R2,Network only,FP,0.11263585986503966,5.764763681010523,4.887287615628401,330,82
fluid_intelligence,1,3,R2,Network only,fused,0.33506858069870094,4.9069888057093145,4.261236393513655,330,82
fluid_intelligence,1,3,R2,Network only,equal_weight,0.3162715360982681,4.957092155405841,4.296409869322845,330,82
fluid_intelligence,1,4,R2,Network only,FC,0.06754621539445634,6.107879826385806,5.071223799715169,330,82
fluid_intelligence,1,4,R2,Network only,SC,0.29779368221874525,4.73392912523,3.9337547685292567,330,82
fluid_intelligence,1,4,R2,Network only,FP,0.2771576183784745,4.688158168126929,3.9815237313702916,330,82
fluid_intelligence,1,4,R2,Network only,fused,0.3305163713065079,4.60846138246618,3.8351364763866242,330,82
fluid_intelligence,1,4,R2,Network only,equal_weight,0.35888966828844776,4.557994855758567,3.850924325810088,330,82
fluid_intelligence,2,0,R2,Network only,FC,0.22934999853728955,5.809850749362463,4.793300715994568,329,83
fluid_intelligence,2,0,R2,Network only,SC,0.42615316540358394,4.712510329830478,3.8294632743371517,329,83
fluid_intelligence,2,0,R2,Network only,FP,0.23038226051912572,5.232778731975927,4.3617747028847695,329,83
fluid_intelligence,2,0,R2,Network only,fused,0.44830500098891485,4.646544013296808,3.851955540094108,329,83
fluid_intelligence,2,0,R2,Network only,equal_weight,0.42427850983307835,4.713094512605023,3.9694494451576636,329,83
fluid_intelligence,2,1,R2,Network only,FC,0.16624315293019462,5.6416833245172295,4.7393668531712585,329,83
fluid_intelligence,2,1,R2,Network only,SC,0.2895552009305497,4.677420883283748,3.8851440133330017,329,83
fluid_intelligence,2,1,R2,Network only,FP,0.12554983790190363,5.812956650324428,4.893201257118187,329,83
fluid_intelligence,2,1,R2,Network only,fused,0.2758600838985287,4.677744633879973,4.023078313698203,329,83
fluid_intelligence,2,1,R2,Network only,equal_weight,0.2415266226704157,4.8224556912338885,4.189529384263441,329,83
fluid_intelligence,2,2,R2,Network only,FC,0.14698894727587924,5.665910047826477,4.583522617406028,330,82
fluid_intelligence,2,2,R2,Network only,SC,0.4260113840104183,4.273084258249353,3.5295046545119817,330,82
fluid_intelligence,2,2,R2,Network only,FP,0.20688069110690302,4.945563735906802,3.9146899762007785,330,82
fluid_intelligence,2,2,R2,Network only,fused,0.435131232572118,4.239798736564312,3.471700142796811,330,82
fluid_intelligence,2,2,R2,Network only,equal_weight,0.38744047687206634,4.349099524503125,3.507131997040611,330,82
fluid_intelligence,2,3,R2,Network only,FC,0.33903468319729124,5.124926817078082,4.090750494159126,330,82
fluid_intelligence,2,3,R2,Network only,SC,0.3889444526226519,4.653530486992415,3.704916258820292,330,82
fluid_intelligence,2,3,R2,Network only,FP,0.37984415305994945,4.714046557024128,3.936460646857681,330,82
fluid_intelligence,2,3,R2,Network only,fused,0.43663217450611047,4.566992954565541,3.7169433078623437,330,82
fluid_intelligence,2,3,R2,Network only,equal_weight,0.4666240444431816,4.55921306413665,3.7731535380057326,330,82
fluid_intelligence,2,4,R2,Network only,FC,0.15771186172098392,5.705343700641078,4.6189115559761005,330,82
fluid_intelligence,2,4,R2,Network only,SC,0.36174740271137507,4.647553791222223,3.8744191322590606,330,82
fluid_intelligence,2,4,R2,Network only,FP,0.16872309868112245,4.808161959410215,4.224258221821007,330,82
fluid_intelligence,2,4,R2,Network only,fused,0.3658618054180406,4.570469288843583,3.841447765503463,330,82
fluid_intelligence,2,4,R2,Network only,equal_weight,0.3655790997716318,4.5298073382445,3.8697900918123147,330,82
fluid_intelligence,3,0,R2,Network only,FC,-0.0166189970644728,5.961045584051535,4.905682825556989,329,83
fluid_intelligence,3,0,R2,Network only,SC,0.2483656482136284,4.864380870582836,4.047564509853732,329,83
fluid_intelligence,3,0,R2,Network only,FP,0.05956554641299666,4.9144146146526255,4.261588007971006,329,83
fluid_intelligence,3,0,R2,Network only,fused,0.24864849339514897,4.759737612688746,4.028050695253986,329,83
fluid_intelligence,3,0,R2,Network only,equal_weight,0.23537719566791668,4.709601572228047,4.097786774814749,329,83
fluid_intelligence,3,1,R2,Network only,FC,0.1322937065697279,5.591723337474201,4.353571551688537,329,83
fluid_intelligence,3,1,R2,Network only,SC,0.36410336895898743,4.541984749437563,3.6380604059604025,329,83
fluid_intelligence,3,1,R2,Network only,FP,0.12139512103348811,5.057643825333847,4.056795233590188,329,83
fluid_intelligence,3,1,R2,Network only,fused,0.36719576288138706,4.478277575393994,3.6037203377618376,329,83
fluid_intelligence,3,1,R2,Network only,equal_weight,0.32143953887325144,4.530120935674536,3.679840388103874,329,83
fluid_intelligence,3,2,R2,Network only,FC,0.2558754346058441,5.510222558009862,4.275752629680555,330,82
fluid_intelligence,3,2,R2,Network only,SC,0.3775662518919305,4.495974894174796,3.5149331703397255,330,82
fluid_intelligence,3,2,R2,Network only,FP,0.3048616999401615,4.613702965268329,3.9708834501334,330,82
fluid_intelligence,3,2,R2,Network only,fused,0.3947829024105113,4.428111803543017,3.5240938269746596,330,82
fluid_intelligence,3,2,R2,Network only,equal_weight,0.4149444245471815,4.41232390430132,3.6537837952206487,330,82
fluid_intelligence,3,3,R2,Network only,FC,0.2881681612304412,5.481422481581321,4.51744040276285,330,82
fluid_intelligence,3,3,R2,Network only,SC,0.41022797808312844,4.6648316965286565,3.896483337556082,330,82
fluid_intelligence,3,3,R2,Network only,FP,0.3378026885329004,4.819319032935633,4.109447636377374,330,82
fluid_intelligence,3,3,R2,Network only,fused,0.4349635427331582,4.597561892009838,3.8454337300759565,330,82
fluid_intelligence,3,3,R2,Network only,equal_weight,0.4709271183687477,4.589315271039304,3.8561750593099955,330,82
fluid_intelligence,3,4,R2,Network only,FC,0.18660573668487362,5.777614137882084,4.412319741182722,330,82
fluid_intelligence,3,4,R2,Network only,SC,0.2377431129698708,4.975161753801156,4.074876033373013,330,82
fluid_intelligence,3,4,R2,Network only,FP,0.16181555608290132,4.956043526151937,4.182617190957694,330,82
fluid_intelligence,3,4,R2,Network only,fused,0.25973532909903263,4.838539156754006,3.963261853533302,330,82
fluid_intelligence,3,4,R2,Network only,equal_weight,0.27904673095132404,4.788829943649932,3.978957107656589,330,82
fluid_intelligence,4,0,R2,Network only,FC,0.17443445413864123,5.580054882193504,4.565122061673182,329,83
fluid_intelligence,4,0,R2,Network only,SC,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R2,Network only,FP,0.22767703217722185,4.705642215030457,4.14562864928953,329,83
fluid_intelligence,4,0,R2,Network only,fused,0.3722206445721284,4.509378582798186,3.694621165271517,329,83
fluid_intelligence,4,0,R2,Network only,equal_weight,0.39028499746338574,4.476440237366476,3.8547684873098294,329,83
fluid_intelligence,4,1,R2,Network only,FC,0.07121758243704303,5.69770805587449,4.482505418960391,329,83
fluid_intelligence,4,1,R2,Network only,SC,0.40803312965061417,4.2866070213902345,3.5975806979791605,329,83
fluid_intelligence,4,1,R2,Network only,FP,0.09363832617340832,5.001297358976895,4.065828283586939,329,83
fluid_intelligence,4,1,R2,Network only,fused,0.37521704532452016,4.304860971164061,3.604398470729728,329,83
fluid_intelligence,4,1,R2,Network only,equal_weight,0.31781601241524327,4.417010554739014,3.680221183415901,329,83
fluid_intelligence,4,2,R2,Network only,FC,0.2332796606352623,5.446628302145523,4.364826760320286,330,82
fluid_intelligence,4,2,R2,Network only,SC,0.33412452218017863,4.661500523976256,3.8236309759580744,330,82
fluid_intelligence,4,2,R2,Network only,FP,0.19681266279543752,4.8383343836188,3.9229572927177676,330,82
fluid_intelligence,4,2,R2,Network only,fused,0.3497806839532412,4.582435676581324,3.780472868615796,330,82
fluid_intelligence,4,2,R2,Network only,equal_weight,0.3479033903274115,4.589955658764002,3.782854777572992,330,82
fluid_intelligence,4,3,R2,Network only,FC,0.34558265008117395,5.211174554540712,4.297112612852753,330,82
fluid_intelligence,4,3,R2,Network only,SC,0.22881761198847916,5.163108484111947,4.186189801745045,330,82
fluid_intelligence,4,3,R2,Network only,FP,0.4035370873639408,4.721641074088741,3.8946119767947813,330,82
fluid_intelligence,4,3,R2,Network only,fused,0.28807600250685395,4.9582982303520975,4.0613778368410705,330,82
fluid_intelligence,4,3,R2,Network only,equal_weight,0.4088567044224986,4.6577481665638665,3.903356152577895,330,82
fluid_intelligence,4,4,R2,Network only,FC,0.2480820769916618,5.2523220362326,4.260348393316554,330,82
fluid_intelligence,4,4,R2,Network only,SC,0.4112497236055918,4.599002155340099,3.831770092803664,330,82
fluid_intelligence,4,4,R2,Network only,FP,0.24032448923373262,5.000098718842368,4.181301019633754,330,82
fluid_intelligence,4,4,R2,Network only,fused,0.43489801183770815,4.530529962336782,3.850830032505366,330,82
fluid_intelligence,4,4,R2,Network only,equal_weight,0.4469251478554731,4.506161256944197,3.8329647592401086,330,82
fluid_intelligence,5,0,R2,Network only,FC,0.19960051648221844,5.436341682716191,4.394035285182336,329,83
fluid_intelligence,5,0,R2,Network only,SC,0.2823481248930599,4.818154102004828,3.8936412359698607,329,83
fluid_intelligence,5,0,R2,Network only,FP,0.26440177822887967,4.829683380970006,4.040169633277034,329,83
fluid_intelligence,5,0,R2,Network only,fused,0.31698729731160186,4.667823968059283,3.8559467712691613,329,83
fluid_intelligence,5,0,R2,Network only,equal_weight,0.3434693308883574,4.583371658731292,3.851990738099508,329,83
fluid_intelligence,5,1,R2,Network only,FC,0.16710230478967053,5.70106037628588,4.45170762570111,329,83
fluid_intelligence,5,1,R2,Network only,SC,0.3682717951689065,4.536518943816187,3.659853214886055,329,83
fluid_intelligence,5,1,R2,Network only,FP,0.1892029837280789,4.985424156522173,4.003769155875399,329,83
fluid_intelligence,5,1,R2,Network only,fused,0.38093534250353395,4.395751215310932,3.6247984472822745,329,83
fluid_intelligence,5,1,R2,Network only,equal_weight,0.3538950024787507,4.428985429585534,3.6798149682448433,329,83
fluid_intelligence,5,2,R2,Network only,FC,0.1357752102974238,6.244330669430995,4.86135670109214,330,82
fluid_intelligence,5,2,R2,Network only,SC,0.4878274801286274,4.608498347741558,3.860741800075774,330,82
fluid_intelligence,5,2,R2,Network only,FP,0.08851974236607803,5.357598285901995,4.452799657279598,330,82
fluid_intelligence,5,2,R2,Network only,fused,0.4253576581360954,4.804097364511148,4.044600073244492,330,82
fluid_intelligence,5,2,R2,Network only,equal_weight,0.40854658384751985,4.841207903392357,4.080912644891553,330,82
fluid_intelligence,5,3,R2,Network only,FC,0.17352547163037943,5.559333292259598,4.503344143967143,330,82
fluid_intelligence,5,3,R2,Network only,SC,0.40678164182697196,4.701482297771524,3.752391018829559,330,82
fluid_intelligence,5,3,R2,Network only,FP,0.29449078746792745,4.9517091655948215,4.070361609682964,330,82
fluid_intelligence,5,3,R2,Network only,fused,0.44298755937160916,4.619979718239747,3.7216653147562218,330,82
fluid_intelligence,5,3,R2,Network only,equal_weight,0.45193692032138244,4.622745101333625,3.776080777258374,330,82
fluid_intelligence,5,4,R2,Network only,FC,0.2086908193972551,5.369794666621593,4.254870616970766,330,82
fluid_intelligence,5,4,R2,Network only,SC,0.18995691611481494,4.646966432107314,3.887981418399746,330,82
fluid_intelligence,5,4,R2,Network only,FP,0.2708264499146308,4.556509890573017,3.599720212739606,330,82
fluid_intelligence,5,4,R2,Network only,fused,0.27419022875076976,4.379973620961867,3.705458985635594,330,82
fluid_intelligence,5,4,R2,Network only,equal_weight,0.28514646161081136,4.360547063874881,3.6743322725607936,330,82
fluid_intelligence,6,0,R2,Network only,FC,0.14349137771380602,5.355727655114384,4.28429738541633,329,83
fluid_intelligence,6,0,R2,Network only,SC,0.2936027646377993,4.429004896606247,3.6786431585641757,329,83
fluid_intelligence,6,0,R2,Network only,FP,0.19880386514526704,4.450710939035333,3.7645876140373304,329,83
fluid_intelligence,6,0,R2,Network only,fused,0.30404351494381043,4.363990030300314,3.622921000250716,329,83
fluid_intelligence,6,0,R2,Network only,equal_weight,0.34148312833726263,4.250991539299884,3.5836068292027603,329,83
fluid_intelligence,6,1,R2,Network only,FC,0.3498897841476319,4.894311458424238,3.9615892539713893,329,83
fluid_intelligence,6,1,R2,Network only,SC,0.429464550833781,4.276290960164437,3.5298620337762086,329,83
fluid_intelligence,6,1,R2,Network only,FP,0.29154755988684905,4.48244655751189,3.7775620086748174,329,83
fluid_intelligence,6,1,R2,Network only,fused,0.44541907386852136,4.221098144294006,3.503601983898988,329,83
fluid_intelligence,6,1,R2,Network only,equal_weight,0.44326218317197713,4.236578807186318,3.53052486312191,329,83
fluid_intelligence,6,2,R2,Network only,FC,0.16530702619341658,5.70909300160776,4.599320785379169,330,82
fluid_intelligence,6,2,R2,Network only,SC,0.277283451659439,4.75300262712804,3.8694322858191326,330,82
fluid_intelligence,6,2,R2,Network only,FP,0.17805320244939676,5.043503493803814,4.198670152299089,330,82
fluid_intelligence,6,2,R2,Network only,fused,0.2904649937934483,4.644931041687586,3.897404911381437,330,82
fluid_intelligence,6,2,R2,Network only,equal_weight,0.2984325681912419,4.626772103721659,3.8776520909459853,330,82
fluid_intelligence,6,3,R2,Network only,FC,0.10925256371061506,5.321887913035542,4.5763252223854405,330,82
fluid_intelligence,6,3,R2,Network only,SC,0.4378996700954014,4.249794991362807,3.5318404336906113,330,82
fluid_intelligence,6,3,R2,Network only,FP,0.1660162535742842,4.862188712587687,4.216074325276587,330,82
fluid_intelligence,6,3,R2,Network only,fused,0.4434065232940515,4.184181192036447,3.5286192739032987,330,82
fluid_intelligence,6,3,R2,Network only,equal_weight,0.40115000604870654,4.266043338833656,3.6900691040523976,330,82
fluid_intelligence,6,4,R2,Network only,FC,0.17081344871675108,6.353566003174308,5.048863038630693,330,82
fluid_intelligence,6,4,R2,Network only,SC,0.3727092700561349,5.356626224909798,4.369025252660523,330,82
fluid_intelligence,6,4,R2,Network only,FP,0.21002035025754848,5.75045918884447,4.704870046416586,330,82
fluid_intelligence,6,4,R2,Network only,fused,0.39520945671911234,5.285846823870436,4.321878729202747,330,82
fluid_intelligence,6,4,R2,Network only,equal_weight,0.3766174451648084,5.3172660752514815,4.363057835787845,330,82
fluid_intelligence,7,0,R2,Network only,FC,0.06632703445005546,5.721507646292202,4.779224487963923,329,83
fluid_intelligence,7,0,R2,Network only,SC,0.3309977627226645,4.4486072344170475,3.6772451435644107,329,83
fluid_intelligence,7,0,R2,Network only,FP,0.13938673521586328,4.949183803153899,4.203427013286173,329,83
fluid_intelligence,7,0,R2,Network only,fused,0.32685554373704717,4.420174838217344,3.717640265120896,329,83
fluid_intelligence,7,0,R2,Network only,equal_weight,0.2899136873780374,4.490207104565455,3.8110150411874177,329,83
fluid_intelligence,7,1,R2,Network only,FC,0.21389745922490414,6.104601846062406,4.785309482906328,329,83
fluid_intelligence,7,1,R2,Network only,SC,0.47357519998085207,4.494339526840414,3.6717674369494695,329,83
fluid_intelligence,7,1,R2,Network only,FP,0.1993432021577395,6.19441400067064,4.884066880047546,329,83
fluid_intelligence,7,1,R2,Network only,fused,0.4769905880550813,4.489335338018695,3.6097400443810557,329,83
fluid_intelligence,7,1,R2,Network only,equal_weight,0.36883515297186686,4.85139500217758,3.844566997230839,329,83
fluid_intelligence,7,2,R2,Network only,FC,0.05643573678298651,6.081582353300727,5.065169019553646,330,82
fluid_intelligence,7,2,R2,Network only,SC,0.3632074158263079,4.629480048304383,3.801986465924683,330,82
fluid_intelligence,7,2,R2,Network only,FP,0.13320826464498148,5.25977798204091,4.463133816805353,330,82
fluid_intelligence,7,2,R2,Network only,fused,0.36864664960392796,4.568720384828823,3.804754643216255,330,82
fluid_intelligence,7,2,R2,Network only,equal_weight,0.3175470451294318,4.66109170877061,3.953928556059451,330,82
fluid_intelligence,7,3,R2,Network only,FC,0.1596497307512112,6.08401252232699,4.927013429414501,330,82
fluid_intelligence,7,3,R2,Network only,SC,0.3292034499872269,4.960291898137642,4.0595918207114785,330,82
fluid_intelligence,7,3,R2,Network only,FP,0.21166009851589343,5.05302098327482,4.277088463310546,330,82
fluid_intelligence,7,3,R2,Network only,fused,0.35464279355196426,4.833254125948452,3.9813757267101995,330,82
fluid_intelligence,7,3,R2,Network only,equal_weight,0.38069007102460306,4.806285771105856,4.01373884667147,330,82
fluid_intelligence,7,4,R2,Network only,FC,0.3176885506744538,4.911032393699362,3.8980940050153827,330,82
fluid_intelligence,7,4,R2,Network only,SC,0.2724900149758027,4.724486853929152,3.9103642458057117,330,82
fluid_intelligence,7,4,R2,Network only,FP,0.2987046311498595,4.467923952023829,3.7972569328103614,330,82
fluid_intelligence,7,4,R2,Network only,fused,0.30747703428248213,4.490773886809747,3.763497713897403,330,82
fluid_intelligence,7,4,R2,Network only,equal_weight,0.32455585188927333,4.436430718387727,3.7329643739476754,330,82
fluid_intelligence,8,0,R2,Network only,FC,0.08824836685194165,5.796809271247592,4.635258066213884,329,83
fluid_intelligence,8,0,R2,Network only,SC,0.3607049194369769,4.627733866407905,3.854414204856866,329,83
fluid_intelligence,8,0,R2,Network only,FP,0.18416721137925415,5.032816764822064,4.198102696785924,329,83
fluid_intelligence,8,0,R2,Network only,fused,0.37157048866198755,4.553712022693641,3.8318145255278337,329,83
fluid_intelligence,8,0,R2,Network only,equal_weight,0.34651528604862547,4.600214267806354,3.909734590466398,329,83
fluid_intelligence,8,1,R2,Network only,FC,0.13033147293268968,5.937574985430922,4.657767626470649,329,83
fluid_intelligence,8,1,R2,Network only,SC,0.4163538092204795,4.687850857145921,3.752291616979723,329,83
fluid_intelligence,8,1,R2,Network only,FP,0.13907747641687507,5.335123138491603,4.214918954402375,329,83
fluid_intelligence,8,1,R2,Network only,fused,0.39728570937505203,4.682805742377246,3.7502906774071514,329,83
fluid_intelligence,8,1,R2,Network only,equal_weight,0.3611536839247843,4.761571423381655,3.814403486462,329,83
fluid_intelligence,8,2,R2,Network only,FC,0.3037013801820559,5.338317525298373,4.191948817242966,330,82
fluid_intelligence,8,2,R2,Network only,SC,0.4093706606102064,4.511744158555301,3.6295530753937197,330,82
fluid_intelligence,8,2,R2,Network only,FP,0.1986482343369963,4.769130074566632,3.926429173451968,330,82
fluid_intelligence,8,2,R2,Network only,fused,0.4231416424922154,4.450213136155783,3.615546806622559,330,82
fluid_intelligence,8,2,R2,Network only,equal_weight,0.4136259131460993,4.474984466628756,3.6759170310496283,330,82
fluid_intelligence,8,3,R2,Network only,FC,0.06744398883734949,5.548307852001891,4.60754212866281,330,82
fluid_intelligence,8,3,R2,Network only,SC,0.2236283315795381,4.704915139398051,4.032384817584586,330,82
fluid_intelligence,8,3,R2,Network only,FP,0.09474986112792516,5.001709227150534,4.240585837140005,330,82
fluid_intelligence,8,3,R2,Network only,fused,0.19454994114324464,4.6005076496955715,3.9492485573381635,330,82
fluid_intelligence,8,3,R2,Network only,equal_weight,0.20399981173091736,4.582009240188016,3.9270129371168374,330,82
fluid_intelligence,8,4,R2,Network only,FC,0.26272248059161074,5.491520421626573,4.449553961848994,330,82
fluid_intelligence,8,4,R2,Network only,SC,0.34718493037388537,4.900316694218685,4.095020065285687,330,82
fluid_intelligence,8,4,R2,Network only,FP,0.2856718064997881,5.029642745830556,4.220388117784556,330,82
fluid_intelligence,8,4,R2,Network only,fused,0.34718493037388537,4.900316694218685,4.095020065285687,330,82
fluid_intelligence,8,4,R2,Network only,equal_weight,0.4072426754688231,4.746509668962453,4.014682344599208,330,82
fluid_intelligence,9,0,R2,Network only,FC,0.1727975197556046,5.788960651319551,4.314391462334391,329,83
fluid_intelligence,9,0,R2,Network only,SC,0.5077461325176806,4.311566563810478,3.586983041059271,329,83
fluid_intelligence,9,0,R2,Network only,FP,0.11999991082831427,5.020557174960446,4.2030021736938386,329,83
fluid_intelligence,9,0,R2,Network only,fused,0.5043142155107314,4.391445139246974,3.678526582586292,329,83
fluid_intelligence,9,0,R2,Network only,equal_weight,0.4667387625542468,4.512472132494653,3.808642913544083,329,83
fluid_intelligence,9,1,R2,Network only,FC,0.10799065143331395,5.87811024064174,5.001415312944098,329,83
fluid_intelligence,9,1,R2,Network only,SC,0.3278693450051123,4.977367333007963,4.195725252932704,329,83
fluid_intelligence,9,1,R2,Network only,FP,0.19238506851662868,5.216145998989504,4.417257066896586,329,83
fluid_intelligence,9,1,R2,Network only,fused,0.3476370155956296,4.80144157950408,4.0783652347014705,329,83
fluid_intelligence,9,1,R2,Network only,equal_weight,0.33773228456964594,4.803526825896358,4.108287547741087,329,83
fluid_intelligence,9,2,R2,Network only,FC,0.23592882446124439,5.0711644891528564,4.068215398092697,330,82
fluid_intelligence,9,2,R2,Network only,SC,0.4819422460877967,4.139748815672635,3.3636577882829855,330,82
fluid_intelligence,9,2,R2,Network only,FP,0.23237222642597133,4.705161775029974,3.8984680059205954,330,82
fluid_intelligence,9,2,R2,Network only,fused,0.4928872743849574,4.110000122360018,3.404889868198807,330,82
fluid_intelligence,9,2,R2,Network only,equal_weight,0.4646000181566982,4.176705682406617,3.491644004749383,330,82
fluid_intelligence,9,3,R2,Network only,FC,0.34545801727738035,5.104931581754554,4.078489875955536,330,82
fluid_intelligence,9,3,R2,Network only,SC,0.3992301441245958,4.603192212096321,3.7470858473055357,330,82
fluid_intelligence,9,3,R2,Network only,FP,0.39350303562019495,4.63169876237431,3.718693123017754,330,82
fluid_intelligence,9,3,R2,Network only,fused,0.4123741398733437,4.561839026728424,3.707645578740025,330,82
fluid_intelligence,9,3,R2,Network only,equal_weight,0.48531278283433965,4.388276940919147,3.544941884589096,330,82
fluid_intelligence,9,4,R2,Network only,FC,0.20235893769239183,6.081364239406466,4.694045351399604,330,82
fluid_intelligence,9,4,R2,Network only,SC,0.2918599955301672,4.741962638428402,3.8207551836462206,330,82
fluid_intelligence,9,4,R2,Network only,FP,0.16035278708248074,5.400105069974521,4.408298544929196,330,82
fluid_intelligence,9,4,R2,Network only,fused,0.30971721289769294,4.637238413896347,3.8575964164810186,330,82
fluid_intelligence,9,4,R2,Network only,equal_weight,0.2835612074229709,4.709248367885958,3.9247392328843436,330,82
fluid_intelligence,0,0,R3,Full PALF,FC,0.16924808399796537,5.394924784901462,4.216918468810427,329,83
fluid_intelligence,0,0,R3,Full PALF,SC,0.5010066323369082,3.8067418891913047,2.923656851419128,329,83
fluid_intelligence,0,0,R3,Full PALF,FP,0.2498648752458115,4.59740331601536,3.5618210003465496,329,83
fluid_intelligence,0,0,R3,Full PALF,fused,0.5035872805373836,3.778240683229312,2.934963060763742,329,83
fluid_intelligence,0,0,R3,Full PALF,equal_weight,0.4559774142904336,3.8965609475908254,3.0239786217501448,329,83
fluid_intelligence,0,1,R3,Full PALF,FC,0.25563237432806524,5.500378170122329,4.592864476053432,329,83
fluid_intelligence,0,1,R3,Full PALF,SC,0.3507333439951801,4.80596463694515,4.06662322648786,329,83
fluid_intelligence,0,1,R3,Full PALF,FP,0.26622722695683654,4.908968079584736,4.079864173960061,329,83
fluid_intelligence,0,1,R3,Full PALF,fused,0.3803751148124611,4.713845441493294,3.9920696157679343,329,83
fluid_intelligence,0,1,R3,Full PALF,equal_weight,0.3803751148124611,4.713845441493294,3.9920696157679343,329,83
fluid_intelligence,0,2,R3,Full PALF,FC,0.11983971833121343,5.858288949040659,4.73129260703838,330,82
fluid_intelligence,0,2,R3,Full PALF,SC,0.316199090597919,5.044926439868408,4.322175420304644,330,82
fluid_intelligence,0,2,R3,Full PALF,FP,0.18901800364847493,5.295684551825395,4.449080629515014,330,82
fluid_intelligence,0,2,R3,Full PALF,fused,0.3427747824605382,4.873298513341239,4.21158418768233,330,82
fluid_intelligence,0,2,R3,Full PALF,equal_weight,0.3335934659970943,4.8780353438599855,4.179932802068829,330,82
fluid_intelligence,0,3,R3,Full PALF,FC,0.07988085323423023,5.875732309617666,4.8029881617561,330,82
fluid_intelligence,0,3,R3,Full PALF,SC,0.22724878904629317,4.758280230590928,3.8787430969058256,330,82
fluid_intelligence,0,3,R3,Full PALF,FP,0.10007665754571855,5.112016109588531,4.352678039576576,330,82
fluid_intelligence,0,3,R3,Full PALF,fused,0.2223067222068122,4.639606990243334,3.9754848718477347,330,82
fluid_intelligence,0,3,R3,Full PALF,equal_weight,0.20832884673530294,4.665880368647657,4.027788462301404,330,82
fluid_intelligence,0,4,R3,Full PALF,FC,0.26099474853405646,5.408210912564001,4.197994601808023,330,82
fluid_intelligence,0,4,R3,Full PALF,SC,0.4148728119735355,4.691808667457059,3.6941525663423462,330,82
fluid_intelligence,0,4,R3,Full PALF,FP,0.23802140033174263,4.991281712660443,4.196462762980421,330,82
fluid_intelligence,0,4,R3,Full PALF,fused,0.4284543941173692,4.643493032922192,3.666736310588357,330,82
