seed,fold,model,lambda_amp,lambda_prior,alpha_WM,alpha_FI,eligible,selected,fisher,WM_pearson,WM_rmse,WM_mae,FI_pearson,FI_rmse,FI_mae
3939,0,C1,0.1,0.01,0.0,0.5,True,False,-0.025035543409123034,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.0233355949270089,5.261642681673281,4.351637241672647
3939,0,C1,0.1,0.01,0.0,0.75,True,False,-0.01980086271969391,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.012869760118795056,5.316597903763696,4.387807457333814
3939,0,C1,0.1,0.01,0.0,1.0,True,False,-0.015227661561083515,-0.026724889498465857,12.176900098095054,9.742393199363919,-0.00372405119888135,5.385067034446147,4.429178997620127
3939,0,C1,0.1,0.01,0.25,0.0,True,False,-0.03614396700119609,-0.024376464981805873,12.209340915094144,9.769198098482223,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C1,0.1,0.01,0.25,0.25,True,False,-0.02974032351206242,-0.024376464981805873,12.209340915094144,9.769198098482223,-0.03508494543773837,5.220628150269182,4.326163512662395
3939,0,C1,0.1,0.01,0.25,0.5,True,False,-0.02386056353891127,-0.024376464981805873,12.209340915094144,9.769198098482223,-0.0233355949270089,5.261642681673281,4.351637241672647
3939,0,C1,0.1,0.01,0.25,0.75,True,False,-0.018625882849482148,-0.024376464981805873,12.209340915094144,9.769198098482223,-0.012869760118795056,5.316597903763696,4.387807457333814
3939,0,C1,0.1,0.01,0.25,1.0,True,False,-0.014052681690871755,-0.024376464981805873,12.209340915094144,9.769198098482223,-0.00372405119888135,5.385067034446147,4.429178997620127
3939,0,C1,0.1,0.01,0.5,0.0,True,False,-0.034988079573680275,-0.022065937722380736,12.248014985038635,9.800773353380043,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C1,0.1,0.01,0.5,0.25,True,False,-0.028584436084546604,-0.022065937722380736,12.248014985038635,9.800773353380043,-0.03508494543773837,5.220628150269182,4.326163512662395
3939,0,C1,0.1,0.01,0.5,0.5,True,False,-0.02270467611139546,-0.022065937722380736,12.248014985038635,9.800773353380043,-0.0233355949270089,5.261642681673281,4.351637241672647
3939,0,C1,0.1,0.01,0.5,0.75,True,False,-0.017469995421966335,-0.022065937722380736,12.248014985038635,9.800773353380043,-0.012869760118795056,5.316597903763696,4.387807457333814
3939,0,C1,0.1,0.01,0.5,1.0,True,False,-0.01289679426335594,-0.022065937722380736,12.248014985038635,9.800773353380043,-0.00372405119888135,5.385067034446147,4.429178997620127
3939,0,C1,0.1,0.01,0.75,0.0,True,False,-0.033860607857997146,-0.019811983904918666,12.29286347753055,9.835555188318702,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C1,0.1,0.01,0.75,0.25,True,False,-0.027456964368863475,-0.019811983904918666,12.29286347753055,9.835555188318702,-0.03508494543773837,5.220628150269182,4.326163512662395
3939,0,C1,0.1,0.01,0.75,0.5,True,False,-0.021577204395712327,-0.019811983904918666,12.29286347753055,9.835555188318702,-0.0233355949270089,5.261642681673281,4.351637241672647
3939,0,C1,0.1,0.01,0.75,0.75,True,False,-0.016342523706283203,-0.019811983904918666,12.29286347753055,9.835555188318702,-0.012869760118795056,5.316597903763696,4.387807457333814
3939,0,C1,0.1,0.01,0.75,1.0,True,False,-0.011769322547672809,-0.019811983904918666,12.29286347753055,9.835555188318702,-0.00372405119888135,5.385067034446147,4.429178997620127
3939,0,C1,0.1,0.01,1.0,0.0,True,False,-0.032768856055234274,-0.017629246401321987,12.343819092623342,9.878135529873074,-0.04787002333448597,5.1938845762719446,4.309579765697063
3939,0,C1,0.1,0.01,1.0,0.25,True,False,-0.026365212566100603,-0.017629246401321987,12.343819092623342,9.878135529873074,-0.03508494543773837,5.220628150269182,4.326163512662395
3939,0,C1,0.1,0.01,1.0,0.5,True,False,-0.020485452592949455,-0.017629246401321987,12.343819092623342,9.878135529873074,-0.0233355949270089,5.261642681673281,4.351637241672647
3939,0,C1,0.1,0.01,1.0,0.75,True,False,-0.015250771903520331,-0.017629246401321987,12.343819092623342,9.878135529873074,-0.012869760118795056,5.316597903763696,4.387807457333814
