kernel,mult,lam,w,pearson,rmse,mae,delta_r,selected
P1_rbf,2.0,10.0,0.9,0.047940348352493375,11.070191366709153,8.968039205825992,-0.030976316651974603,False
P1_rbf,2.0,10.0,1.0,0.010195183476309874,11.090897558827473,8.988278184614611,-0.0687214815281581,False
P1_rbf,0.5,0.3,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,0.5,0.3,0.1,0.32666634628489105,4.472616315693788,3.751894905909591,0.0012641627981441195,False
P1_rbf,0.5,0.3,0.2,0.32703909320437635,4.47605782158893,3.7577115056615744,0.00163690971762942,False
P1_rbf,0.5,0.3,0.3,0.32617794913781434,4.481742369212992,3.764911011106814,0.000775765651067406,False
P1_rbf,0.5,0.3,0.4,0.32366387076106173,4.489661438547969,3.773114649722834,-0.0017383127256851982,False
P1_rbf,0.5,0.3,0.5,0.31901176090731886,4.499803232205231,3.78171613921908,-0.006390422579428068,False
P1_rbf,0.5,0.3,0.6,0.3117041110712504,4.512152762411636,3.7923556716670532,-0.013698072415496532,False
P1_rbf,0.5,0.3,0.7,0.3012559275770655,4.526691960041854,3.804156266622328,-0.024146255909681447,False
P1_rbf,0.5,0.3,0.8,0.28731095328099626,4.543399803877098,3.818029902864599,-0.03809123020575067,False
P1_rbf,0.5,0.3,0.9,0.2697524095382512,4.562252467984168,3.833733386565713,-0.05564977394849574,False
P1_rbf,0.5,0.3,1.0,0.24879174027581652,4.583223484882566,3.8499025138505574,-0.07661044321093041,False
P1_rbf,0.5,1.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,0.5,1.0,0.1,0.3237185157277875,4.4775039554783875,3.756054255119773,-0.0016836677589594506,False
P1_rbf,0.5,1.0,0.2,0.32099107388714654,4.486105640101711,3.7671921905039447,-0.0044111095996003935,False
P1_rbf,0.5,1.0,0.3,0.3168196240953902,4.497213620464423,3.77922534883724,-0.008582559391356714,False
P1_rbf,0.5,1.0,0.4,0.31066812371321767,4.510809381157625,3.791793798317797,-0.014734059773529262,False
P1_rbf,0.5,1.0,0.5,0.30184051230780107,4.526870507237765,3.8049581556470993,-0.023561671178945864,False
P1_rbf,0.5,1.0,0.6,0.28947989974316385,4.545370864579605,3.8208063997185167,-0.03592228374358308,False
P1_rbf,0.5,1.0,0.7,0.2726247708631459,4.566280805529787,3.8388171335370376,-0.05277741262360103,False
P1_rbf,0.5,1.0,0.8,0.2503675963725341,4.589567396219489,3.858305749171726,-0.07503458711421285,False
P1_rbf,0.5,1.0,0.9,0.22214444375600165,4.615194661663002,3.8787674286880565,-0.10325773973074528,False
P1_rbf,0.5,1.0,1.0,0.18810406295859664,4.6431238446497405,3.9007243872190083,-0.1372981205281503,False
P1_rbf,0.5,3.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,0.5,3.0,0.1,0.3208916951590485,4.482223319924763,3.7605003527141942,-0.004510488327698459,False
P1_rbf,0.5,3.0,0.2,0.3149634971276911,4.4960230748667245,3.776374437036818,-0.010438686359055815,False
P1_rbf,0.5,3.0,0.3,0.30706906844941895,4.51279477926677,3.792928695420836,-0.018333115037327985,False
P1_rbf,0.5,3.0,0.4,0.29641960933040035,4.532505441784653,3.810064927095924,-0.028982574156346586,False
P1_rbf,0.5,3.0,0.5,0.28188979124854924,4.5551169106647835,3.8292008928674734,-0.043512392238197695,False
P1_rbf,0.5,3.0,0.6,0.2619200802530225,4.58058622774725,3.850542188521824,-0.06348210323372444,False
P1_rbf,0.5,3.0,0.7,0.23449611982504254,4.608866014522225,3.8762305882913934,-0.0909060636617044,False
P1_rbf,0.5,3.0,0.8,0.19740297543697807,4.639904882623662,3.902489681991651,-0.12799920804976886,False
P1_rbf,0.5,3.0,0.9,0.1490749722453792,4.673647861120745,3.929279763291142,-0.17632721124136774,False
P1_rbf,0.5,3.0,1.0,0.09014532577899871,4.710036833158402,3.959390526258913,-0.23525685770774823,False
P1_rbf,0.5,10.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,0.5,10.0,0.1,0.31910232525540655,4.4853680061386125,3.763585930406802,-0.006299858231340383,False
P1_rbf,0.5,10.0,0.2,0.31104133469638606,4.5028044973931705,3.782708190162598,-0.01436084879036087,False
P1_rbf,0.5,10.0,0.3,0.30049932678949925,4.523692130700792,3.803050732182123,-0.024902856697247677,False
P1_rbf,0.5,10.0,0.4,0.286377021514278,4.547983355878978,3.824540300661001,-0.039025161972468914,False
P1_rbf,0.5,10.0,0.5,0.2669709205572984,4.575623965942564,3.850206554444166,-0.05843126292944856,False
P1_rbf,0.5,10.0,0.6,0.2396458171869792,4.606553669548585,3.87750305846598,-0.08575636629976774,False
P1_rbf,0.5,10.0,0.7,0.2004927767157597,4.640706703027346,3.908052407364015,-0.12490940677098722,False
P1_rbf,0.5,10.0,0.8,0.14449730298701013,4.678012468664674,3.939425606759609,-0.1809048804997368,False
P1_rbf,0.5,10.0,0.9,0.06778002049659182,4.718396186291397,3.974420712221715,-0.2576221629901551,False
P1_rbf,0.5,10.0,1.0,-0.02644265507868137,4.761779546031511,4.009614889862017,-0.3518448385654283,False
P1_rbf,1.0,0.3,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,1.0,0.3,0.1,0.3316337765803861,4.4639234835702535,3.743573817172278,0.006231593093639187,False
P1_rbf,1.0,0.3,0.2,0.33690247559615355,4.458224882115801,3.740222964288083,0.011500292109406618,False
P1_rbf,1.0,0.3,0.3,0.34097485194727856,4.454334138414716,3.739418009758626,0.015572668460531625,False
P1_rbf,1.0,0.3,0.4,0.34363173632487065,4.452255992029319,3.7395371784919123,0.01822955283812372,False
P1_rbf,1.0,0.3,0.5,0.34468892836924564,4.451992981267946,3.7396563472251994,0.019286744882498708,True
P1_rbf,1.0,0.3,0.6,0.3440178262507725,4.453545427717224,3.7401419563994227,0.018615642764025553,False
P1_rbf,1.0,0.3,0.7,0.3415621013857911,4.456911434278991,3.741482612708741,0.01615991789904414,False
P1_rbf,1.0,0.3,0.8,0.3373467182473377,4.462086896739743,3.74567553258954,0.011944534760590764,False
P1_rbf,1.0,0.3,0.9,0.33147701059723694,4.469065528708443,3.750747665669714,0.006074827110490011,False
P1_rbf,1.0,0.3,1.0,0.32412781060750673,4.477838899570585,3.756798276811021,-0.0012743728792402043,False
P1_rbf,1.0,1.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,1.0,1.0,0.1,0.3258740090753384,4.473699684519614,3.752442389970411,0.00047182558859149015,False
P1_rbf,1.0,1.0,0.2,0.32547654006861937,4.478065794848982,3.7599403562898117,7.435658187243677e-05,False
P1_rbf,1.0,1.0,0.3,0.3239028889217517,4.4845152588417045,3.7688724668071916,-0.0014992945649952572,False
P1_rbf,1.0,1.0,0.4,0.32077775534907543,4.493039104952656,3.7779899556110657,-0.004624428137671499,False
P1_rbf,1.0,1.0,0.5,0.31566349757608225,4.503625554877484,3.7876303037059156,-0.00973868591066468,False
P1_rbf,1.0,1.0,0.6,0.30808422990156487,4.5162601039487695,3.7995826372521115,-0.017317953585182067,False
P1_rbf,1.0,1.0,0.7,0.29757582117438897,4.5309256187400875,3.813115315018361,-0.027826362312357966,False
P1_rbf,1.0,1.0,0.8,0.2837649655118791,4.547602450374615,3.827970694828464,-0.04163721797486786,False
P1_rbf,1.0,1.0,0.9,0.2664684607130006,4.566268561836156,3.845028543811815,-0.05893372277374631,False
P1_rbf,1.0,1.0,1.0,0.24578639717787168,4.586899667426282,3.8621107987097845,-0.07961578630887525,False
P1_rbf,1.0,3.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,1.0,3.0,0.1,0.32170791545667793,4.480732624165364,3.7592490517361004,-0.0036942680300690034,False
P1_rbf,1.0,3.0,0.2,0.3166629095827085,4.4928399119549045,3.773802348123396,-0.008739273904038447,False
P1_rbf,1.0,3.0,0.3,0.30976237212229035,4.507722351165026,3.7894467845829665,-0.01563981136445658,False
P1_rbf,1.0,3.0,0.4,0.30031215628764757,4.5253525621185835,3.805422379312099,-0.025090027199099363,False
P1_rbf,1.0,3.0,0.5,0.28738074081229764,4.545698573739397,3.82393544415178,-0.03802144267444929,False
P1_rbf,1.0,3.0,0.6,0.26977866527372923,4.568724103145454,3.844725470588029,-0.0556235182130177,False
P1_rbf,1.0,3.0,0.7,0.24612753395303735,4.5943888639916795,3.8671486473021814,-0.07927464953370958,False
P1_rbf,1.0,3.0,0.8,0.21512157601105172,4.622648897766513,3.891884822551258,-0.11028060747569521,False
P1_rbf,1.0,3.0,0.9,0.17607213147151513,4.653456922118851,3.91715739610493,-0.1493300520152318,False
P1_rbf,1.0,3.0,1.0,0.12963794357396044,4.686762690338868,3.9440216655080804,-0.1957642399127865,False
P1_rbf,1.0,10.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,1.0,10.0,0.1,0.3194333317542054,4.484732319152985,3.763080328424692,-0.005968851732541525,False
P1_rbf,1.0,10.0,0.2,0.31171768943448475,4.501437204528326,3.781811375691397,-0.013684494052262186,False
P1_rbf,1.0,10.0,0.3,0.30154918025297933,4.521500051440545,3.801530951782354,-0.0238530032337676,False
P1_rbf,1.0,10.0,0.4,0.28787322624782846,4.544876390073825,3.8231002400820726,-0.03752895723891847,False
P1_rbf,1.0,10.0,0.5,0.2691111592625807,4.571515390320007,3.8483865594872735,-0.05629102422416621,False
P1_rbf,1.0,10.0,0.6,0.2429464907141503,4.601360386214437,3.8750501708391774,-0.08245569277259662,False
P1_rbf,1.0,10.0,0.7,0.2062072286522735,4.634349438780251,3.9045649144667824,-0.11919495483447343,False
P1_rbf,1.0,10.0,0.8,0.15530261522412006,4.670415925228798,3.9351176846652987,-0.17009956826262687,False
P1_rbf,1.0,10.0,0.9,0.08813591650436342,4.709489142735895,3.9677060964482878,-0.2372662669823835,False
P1_rbf,1.0,10.0,1.0,0.007781325038136708,4.751494915652584,4.00145141810599,-0.3176208584486102,False
P1_rbf,2.0,0.3,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,2.0,0.3,0.1,0.32726527118484683,4.471215505170613,3.7503109559597583,0.0018630876980998967,False
P1_rbf,2.0,0.3,0.2,0.32828515595378555,4.4729054437253915,3.7546752324348835,0.0028829724670386137,False
P1_rbf,2.0,0.3,0.3,0.3281939218301459,4.476490697421122,3.761203394819921,0.002791738343398964,False
P1_rbf,2.0,0.3,0.4,0.3266874098373976,4.481966717909327,3.7678609670803787,0.0012852263506506478,False
P1_rbf,2.0,0.3,0.5,0.32344050276350156,4.48932658619925,3.7750610829607814,-0.0019616807232453737,False
P1_rbf,2.0,0.3,0.6,0.3181343226396618,4.498561056095982,3.78382151123181,-0.007267860847085139,False
P1_rbf,2.0,0.3,0.7,0.310495614339474,4.509658611696769,3.7943017695637837,-0.014906569147272952,False
P1_rbf,2.0,0.3,0.8,0.3003442589561631,4.522605538120444,3.806740485396515,-0.02505792453058381,False
P1_rbf,2.0,0.3,0.9,0.2876393990889161,4.5373860044726255,3.8200911996644242,-0.03776278439783082,False
P1_rbf,2.0,0.3,1.0,0.2725106878452047,4.553982157902011,3.835128339756082,-0.05289149564154222,False
P1_rbf,2.0,1.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,2.0,1.0,0.1,0.3222850815255861,4.479727862388365,3.7583248197433337,-0.0031171019611608286,False
P1_rbf,2.0,1.0,0.2,0.31787284824257456,4.49072049990583,3.771886366829035,-0.007529335244172375,False
P1_rbf,2.0,1.0,0.3,0.31169024602181017,4.504381265085688,3.786767958520974,-0.013711937464936763,False
P1_rbf,2.0,1.0,0.4,0.3030997407823988,4.5206859700713595,3.8018506112294417,-0.022302442704348113,False
P1_rbf,2.0,1.0,0.5,0.2912731517581571,4.539606126582981,3.8194389247922684,-0.03412903172858983,False
P1_rbf,2.0,1.0,0.6,0.2751961928171091,4.561109186895667,3.8393403090263436,-0.05020599066963782,False
P1_rbf,2.0,1.0,0.7,0.25375421055422576,4.585158811952209,3.8601377510901154,-0.07164797293252118,False
P1_rbf,2.0,1.0,0.8,0.22596391784026854,4.611715161697062,3.883643109189703,-0.0994382656464784,False
P1_rbf,2.0,1.0,0.9,0.19138365804144683,4.640735202550856,3.9082836339620086,-0.1340185254453001,False
P1_rbf,2.0,1.0,1.0,0.15059742063685297,4.672173026925217,3.9339865422193836,-0.17480476284989396,False
P1_rbf,2.0,3.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,2.0,3.0,0.1,0.31987881307667493,4.483937341502569,3.7623497531704513,-0.005523370410072004,False
P1_rbf,2.0,3.0,0.2,0.3126553683671977,4.4997473057078565,3.780322699372605,-0.012746815119549226,False
P1_rbf,2.0,3.0,0.3,0.3030530565136038,4.518818332011078,3.799362536503938,-0.02234912697314312,False
P1_rbf,2.0,3.0,0.4,0.29007939829686225,4.541109334733519,3.8198341387023813,-0.03532278518988469,False
P1_rbf,2.0,3.0,0.5,0.27229503385655723,4.566573160705815,3.8442613467368587,-0.0531071496301897,False
P1_rbf,2.0,3.0,0.6,0.24768284068486512,4.595157064121286,3.8699913420363217,-0.07771934280188181,False
P1_rbf,2.0,3.0,0.7,0.2136569478388866,4.62680321881092,3.89823609169697,-0.11174523564786032,False
P1_rbf,2.0,3.0,0.8,0.1675634496661787,4.661449257156479,3.927633771318819,-0.15783873382056823,False
P1_rbf,2.0,3.0,0.9,0.1081891474405326,4.699028825010606,3.958425440814772,-0.21721303604621434,False
P1_rbf,2.0,3.0,1.0,0.03812308213460516,4.739472142476068,3.9910288518617576,-0.28727910135214174,False
P1_rbf,2.0,10.0,0.0,0.32540218348674693,4.471423030714876,3.748903360493959,0.0,False
P1_rbf,2.0,10.0,0.1,0.31898799245016896,4.485742062696093,3.764029952162652,-0.006414191036577976,False
P1_rbf,2.0,10.0,0.2,0.3107597315484081,4.503723440573581,3.783975137271514,-0.014642451938338852,False
P1_rbf,2.0,10.0,0.3,0.29995113309926025,4.525323507551719,3.805509517394538,-0.025451050387486684,False
P1_rbf,2.0,10.0,0.4,0.28536954402930453,4.550490732824953,3.8292810353990623,-0.0400326394574424,False
P1_rbf,2.0,10.0,0.5,0.2651203328648766,4.579166301167571,3.8562946044840487,-0.06028185062187036,False
P1_rbf,2.0,10.0,0.6,0.23617870337742145,4.611284762478776,3.8847730645202807,-0.08922348010932549,False
P1_rbf,2.0,10.0,0.7,0.1938865863604405,4.646774725579723,3.9165282424606853,-0.13151559712630642,False
P1_rbf,2.0,10.0,0.8,0.1320577056553548,4.685559580519857,3.9494053926963373,-0.19334447783139214,False
P1_rbf,2.0,10.0,0.9,0.046034292633751195,4.727558234185345,3.9856120029364,-0.27936789085299574,False
P1_rbf,2.0,10.0,1.0,-0.05872265387948579,4.772685845027223,4.023048390379951,-0.3841248373662327,False
P0_linear,0.5,0.3,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,0.5,0.3,0.1,0.0898380880147911,11.550651290077049,9.40163507588633,0.010921423010323117,False
P0_linear,0.5,0.3,0.2,0.10001299272265672,11.51753252176813,9.386315290816398,0.021096327718188743,False
P0_linear,0.5,0.3,0.3,0.10925931822760436,11.496767601893861,9.374036233563118,0.03034265322313638,False
P0_linear,0.5,0.3,0.4,0.11746305219227487,11.488423518084106,9.367919865397536,0.038546387187806896,False
P0_linear,0.5,0.3,0.5,0.12458051565696085,11.492527324601912,9.364366516536037,0.04566385065249287,False
P0_linear,0.5,0.3,0.6,0.13062988957228353,11.509065705760701,9.37075828284302,0.05171322456781555,False
P0_linear,0.5,0.3,0.7,0.1356761824062588,11.53798519106583,9.386746217992517,0.05675951740179083,False
P0_linear,0.5,0.3,0.8,0.1398142954017885,11.579193014020175,9.409009243813655,0.06089763039732052,False
P0_linear,0.5,0.3,0.9,0.143153713121768,11.632558582683124,9.43548468192572,0.06423704811730002,False
P0_linear,0.5,0.3,1.0,0.1458066594165912,11.697915508333857,9.473211961519402,0.06688999441212323,False
P0_linear,0.5,1.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,0.5,1.0,0.1,0.08983718124051772,11.550646772155908,9.401631125408503,0.01092051623604974,False
P0_linear,0.5,1.0,0.2,0.10001142824501243,11.517521482136178,9.386305765579051,0.021094763240544448,False
P0_linear,0.5,1.0,0.3,0.10925734483759612,11.496748040464773,9.374021668885076,0.030340679833128145,False
P0_linear,0.5,1.0,0.4,0.11746089066930478,11.488393451588536,9.36790057597897,0.0385442256648368,False
P0_linear,0.5,1.0,0.5,0.12457834052918382,11.492484799606379,9.364341052352598,0.04566167552471584,False
P0_linear,0.5,1.0,0.6,0.1306278222312145,11.509008811273649,9.370725216201642,0.05171115722674652,False
P0_linear,0.5,1.0,0.7,0.13567429382721907,11.537912070425692,9.386704772142826,0.056757628822751094,False
P0_linear,0.5,1.0,0.8,0.13981261485331237,11.579101875788327,9.408951385903535,0.06089594984884439,False
P0_linear,0.5,1.0,0.9,0.1431522391842626,11.632447710306039,9.435419591776833,0.06423557417979461,False
P0_linear,0.5,1.0,1.0,0.1458053706262109,11.697783268390348,9.473106930159544,0.06688870562174293,False
P0_linear,0.5,3.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,0.5,3.0,0.1,0.08983459099661692,11.550633872104713,9.401619843671305,0.010917925992148941,False
P0_linear,0.5,3.0,0.2,0.1000069588819051,11.517489962038342,9.38627856343954,0.02109029387743712,False
P0_linear,0.5,3.0,0.3,0.10925170674499433,11.496692190869348,9.373980074277357,0.030335041740526356,False
P0_linear,0.5,3.0,0.4,0.11745471432436431,11.488307611012143,9.36784548753706,0.038538049319896336,False
P0_linear,0.5,3.0,0.5,0.12457212439820509,11.49236339168684,9.364268329685013,0.04565545939373711,False
P0_linear,0.5,3.0,0.6,0.13062191307929996,11.508846380746824,9.370630785701971,0.05170524807483198,False
P0_linear,0.5,3.0,0.7,0.13566889445698052,11.537703317054728,9.386586412657321,0.05675222945251254,False
P0_linear,0.5,3.0,0.8,0.13980780895375172,11.578841685454687,9.40878615914511,0.060891143949283744,False
P0_linear,0.5,3.0,0.9,0.14314802278496655,11.632131182589529,9.435233711673606,0.06423135778049857,False
P0_linear,0.5,3.0,1.0,0.14580168249053568,11.697405740112686,9.472806989648076,0.0668850174860677,False
P0_linear,0.5,10.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,0.5,10.0,0.1,0.0898255314453625,11.550588818419527,9.401580419774206,0.010908866440894519,False
P0_linear,0.5,10.0,0.2,0.09999132282073685,11.517379894220834,9.386183505230049,0.02107465781626887,False
P0_linear,0.5,10.0,0.3,0.10923197539451632,11.496497184955286,9.373834711524808,0.03031531039004834,False
P0_linear,0.5,10.0,0.4,0.11743309061352668,11.488007909983597,9.367652959531473,0.0385164256090587,False
P0_linear,0.5,10.0,0.5,0.12455035079518752,11.491939535008225,9.364014174556681,0.04563368579071954,False
P0_linear,0.5,10.0,0.6,0.130601202468998,11.50827932981307,9.370300809998463,0.05168453746453003,False
P0_linear,0.5,10.0,0.7,0.1356499568313489,11.536974573517917,9.38617282067141,0.056733291826880916,False
P0_linear,0.5,10.0,0.8,0.13979093797401246,11.577933399673427,9.408208814917757,0.06087427296954448,False
P0_linear,0.5,10.0,0.9,0.14313320554895115,11.631026249855445,9.434584199417834,0.06421654054448317,False
P0_linear,0.5,10.0,1.0,0.1457887057004641,11.696087882820384,9.47175893349788,0.06687204069599612,False
P0_linear,1.0,0.3,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,1.0,0.3,0.1,0.0898380880147911,11.550651290077049,9.40163507588633,0.010921423010323117,False
P0_linear,1.0,0.3,0.2,0.10001299272265672,11.51753252176813,9.386315290816398,0.021096327718188743,False
P0_linear,1.0,0.3,0.3,0.10925931822760436,11.496767601893861,9.374036233563118,0.03034265322313638,False
P0_linear,1.0,0.3,0.4,0.11746305219227487,11.488423518084106,9.367919865397536,0.038546387187806896,False
P0_linear,1.0,0.3,0.5,0.12458051565696085,11.492527324601912,9.364366516536037,0.04566385065249287,False
P0_linear,1.0,0.3,0.6,0.13062988957228353,11.509065705760701,9.37075828284302,0.05171322456781555,False
P0_linear,1.0,0.3,0.7,0.1356761824062588,11.53798519106583,9.386746217992517,0.05675951740179083,False
P0_linear,1.0,0.3,0.8,0.1398142954017885,11.579193014020175,9.409009243813655,0.06089763039732052,False
P0_linear,1.0,0.3,0.9,0.143153713121768,11.632558582683124,9.43548468192572,0.06423704811730002,False
P0_linear,1.0,0.3,1.0,0.1458066594165912,11.697915508333857,9.473211961519402,0.06688999441212323,False
P0_linear,1.0,1.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,1.0,1.0,0.1,0.08983718124051772,11.550646772155908,9.401631125408503,0.01092051623604974,False
P0_linear,1.0,1.0,0.2,0.10001142824501243,11.517521482136178,9.386305765579051,0.021094763240544448,False
P0_linear,1.0,1.0,0.3,0.10925734483759612,11.496748040464773,9.374021668885076,0.030340679833128145,False
P0_linear,1.0,1.0,0.4,0.11746089066930478,11.488393451588536,9.36790057597897,0.0385442256648368,False
P0_linear,1.0,1.0,0.5,0.12457834052918382,11.492484799606379,9.364341052352598,0.04566167552471584,False
P0_linear,1.0,1.0,0.6,0.1306278222312145,11.509008811273649,9.370725216201642,0.05171115722674652,False
P0_linear,1.0,1.0,0.7,0.13567429382721907,11.537912070425692,9.386704772142826,0.056757628822751094,False
P0_linear,1.0,1.0,0.8,0.13981261485331237,11.579101875788327,9.408951385903535,0.06089594984884439,False
P0_linear,1.0,1.0,0.9,0.1431522391842626,11.632447710306039,9.435419591776833,0.06423557417979461,False
P0_linear,1.0,1.0,1.0,0.1458053706262109,11.697783268390348,9.473106930159544,0.06688870562174293,False
P0_linear,1.0,3.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,1.0,3.0,0.1,0.08983459099661692,11.550633872104713,9.401619843671305,0.010917925992148941,False
P0_linear,1.0,3.0,0.2,0.1000069588819051,11.517489962038342,9.38627856343954,0.02109029387743712,False
P0_linear,1.0,3.0,0.3,0.10925170674499433,11.496692190869348,9.373980074277357,0.030335041740526356,False
P0_linear,1.0,3.0,0.4,0.11745471432436431,11.488307611012143,9.36784548753706,0.038538049319896336,False
P0_linear,1.0,3.0,0.5,0.12457212439820509,11.49236339168684,9.364268329685013,0.04565545939373711,False
P0_linear,1.0,3.0,0.6,0.13062191307929996,11.508846380746824,9.370630785701971,0.05170524807483198,False
P0_linear,1.0,3.0,0.7,0.13566889445698052,11.537703317054728,9.386586412657321,0.05675222945251254,False
P0_linear,1.0,3.0,0.8,0.13980780895375172,11.578841685454687,9.40878615914511,0.060891143949283744,False
P0_linear,1.0,3.0,0.9,0.14314802278496655,11.632131182589529,9.435233711673606,0.06423135778049857,False
P0_linear,1.0,3.0,1.0,0.14580168249053568,11.697405740112686,9.472806989648076,0.0668850174860677,False
P0_linear,1.0,10.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,1.0,10.0,0.1,0.0898255314453625,11.550588818419527,9.401580419774206,0.010908866440894519,False
P0_linear,1.0,10.0,0.2,0.09999132282073685,11.517379894220834,9.386183505230049,0.02107465781626887,False
P0_linear,1.0,10.0,0.3,0.10923197539451632,11.496497184955286,9.373834711524808,0.03031531039004834,False
P0_linear,1.0,10.0,0.4,0.11743309061352668,11.488007909983597,9.367652959531473,0.0385164256090587,False
P0_linear,1.0,10.0,0.5,0.12455035079518752,11.491939535008225,9.364014174556681,0.04563368579071954,False
P0_linear,1.0,10.0,0.6,0.130601202468998,11.50827932981307,9.370300809998463,0.05168453746453003,False
P0_linear,1.0,10.0,0.7,0.1356499568313489,11.536974573517917,9.38617282067141,0.056733291826880916,False
P0_linear,1.0,10.0,0.8,0.13979093797401246,11.577933399673427,9.408208814917757,0.06087427296954448,False
P0_linear,1.0,10.0,0.9,0.14313320554895115,11.631026249855445,9.434584199417834,0.06421654054448317,False
P0_linear,1.0,10.0,1.0,0.1457887057004641,11.696087882820384,9.47175893349788,0.06687204069599612,False
P0_linear,2.0,0.3,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,2.0,0.3,0.1,0.0898380880147911,11.550651290077049,9.40163507588633,0.010921423010323117,False
P0_linear,2.0,0.3,0.2,0.10001299272265672,11.51753252176813,9.386315290816398,0.021096327718188743,False
P0_linear,2.0,0.3,0.3,0.10925931822760436,11.496767601893861,9.374036233563118,0.03034265322313638,False
P0_linear,2.0,0.3,0.4,0.11746305219227487,11.488423518084106,9.367919865397536,0.038546387187806896,False
P0_linear,2.0,0.3,0.5,0.12458051565696085,11.492527324601912,9.364366516536037,0.04566385065249287,False
P0_linear,2.0,0.3,0.6,0.13062988957228353,11.509065705760701,9.37075828284302,0.05171322456781555,False
P0_linear,2.0,0.3,0.7,0.1356761824062588,11.53798519106583,9.386746217992517,0.05675951740179083,False
P0_linear,2.0,0.3,0.8,0.1398142954017885,11.579193014020175,9.409009243813655,0.06089763039732052,False
P0_linear,2.0,0.3,0.9,0.143153713121768,11.632558582683124,9.43548468192572,0.06423704811730002,False
P0_linear,2.0,0.3,1.0,0.1458066594165912,11.697915508333857,9.473211961519402,0.06688999441212323,True
P0_linear,2.0,1.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,2.0,1.0,0.1,0.08983718124051772,11.550646772155908,9.401631125408503,0.01092051623604974,False
P0_linear,2.0,1.0,0.2,0.10001142824501243,11.517521482136178,9.386305765579051,0.021094763240544448,False
P0_linear,2.0,1.0,0.3,0.10925734483759612,11.496748040464773,9.374021668885076,0.030340679833128145,False
P0_linear,2.0,1.0,0.4,0.11746089066930478,11.488393451588536,9.36790057597897,0.0385442256648368,False
P0_linear,2.0,1.0,0.5,0.12457834052918382,11.492484799606379,9.364341052352598,0.04566167552471584,False
P0_linear,2.0,1.0,0.6,0.1306278222312145,11.509008811273649,9.370725216201642,0.05171115722674652,False
P0_linear,2.0,1.0,0.7,0.13567429382721907,11.537912070425692,9.386704772142826,0.056757628822751094,False
P0_linear,2.0,1.0,0.8,0.13981261485331237,11.579101875788327,9.408951385903535,0.06089594984884439,False
P0_linear,2.0,1.0,0.9,0.1431522391842626,11.632447710306039,9.435419591776833,0.06423557417979461,False
P0_linear,2.0,1.0,1.0,0.1458053706262109,11.697783268390348,9.473106930159544,0.06688870562174293,False
P0_linear,2.0,3.0,0.0,0.07891666500446798,11.596018057802107,9.430593648723258,0.0,False
P0_linear,2.0,3.0,0.1,0.08983459099661692,11.550633872104713,9.401619843671305,0.010917925992148941,False
P0_linear,2.0,3.0,0.2,0.1000069588819051,11.517489962038342,9.38627856343954,0.02109029387743712,False
P0_linear,2.0,3.0,0.3,0.10925170674499433,11.496692190869348,9.373980074277357,0.030335041740526356,False
P0_linear,2.0,3.0,0.4,0.11745471432436431,11.488307611012143,9.36784548753706,0.038538049319896336,False
P0_linear,2.0,3.0,0.5,0.12457212439820509,11.49236339168684,9.364268329685013,0.04565545939373711,False
P0_linear,2.0,3.0,0.6,0.13062191307929996,11.508846380746824,9.370630785701971,0.05170524807483198,False
P0_linear,2.0,3.0,0.7,0.13566889445698052,11.537703317054728,9.386586412657321,0.05675222945251254,False
P0_linear,2.0,3.0,0.8,0.13980780895375172,11.578841685454687,9.40878615914511,0.060891143949283744,False
P0_linear,2.0,3.0,0.9,0.14314802278496655,11.632131182589529,9.435233711673606,0.06423135778049857,False
