seed,fold,model,lambda_amp,lambda_prior,alpha_WM,alpha_FI,inner_base_r_WM,inner_base_r_FI,residual_prediction_units,eligible,selected,fisher,candidate_r_WM,candidate_delta_WM,candidate_rmse_WM,candidate_residual_sd_WM_raw,candidate_r_FI,candidate_delta_FI,candidate_rmse_FI,candidate_residual_sd_FI_raw
4343,0,C1,0.1,0.01,0.25,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.25181349112437784,0.16314675491384356,-0.018937257241333244,12.669389809218856,12.588630963465889,0.3265925423307283,-0.0623384695013251,4.960481221306768,4.608632903807049
4343,0,C1,0.1,0.01,0.25,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.23470742414709594,0.16314675491384356,-0.018937257241333244,12.669389809218856,12.588630963465889,0.29569640419606014,-0.09323460763599328,5.594904928515634,4.608632903807049
4343,0,C1,0.1,0.01,0.25,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.222778991058866,0.16314675491384356,-0.018937257241333244,12.669389809218856,12.588630963465889,0.2737750122997851,-0.1151559995322683,6.383192072250396,4.608632903807049
4343,0,C1,0.1,0.01,0.5,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.27570772319859116,0.13995094519351395,-0.04213306696166286,14.134111824883606,12.588630963465889,0.3889310118320534,0.0,4.410212863605922,4.608632903807049
4343,0,C1,0.1,0.01,0.5,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.26289210905431026,0.13995094519351395,-0.04213306696166286,14.134111824883606,12.588630963465889,0.36696276499324765,-0.02196824683880577,4.544818961704191,4.608632903807049
4343,0,C1,0.1,0.01,0.5,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.23994235898901214,0.13995094519351395,-0.04213306696166286,14.134111824883606,12.588630963465889,0.3265925423307283,-0.0623384695013251,4.960481221306768,4.608632903807049
4343,0,C1,0.1,0.01,0.5,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.22283629201173022,0.13995094519351395,-0.04213306696166286,14.134111824883606,12.588630963465889,0.29569640419606014,-0.09323460763599328,5.594904928515634,4.608632903807049
4343,0,C1,0.1,0.01,0.5,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.21090785892350028,0.13995094519351395,-0.04213306696166286,14.134111824883606,12.588630963465889,0.2737750122997851,-0.1151559995322683,6.383192072250396,4.608632903807049
4343,0,C1,0.1,0.01,0.75,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.26675245304909306,0.12234896657683131,-0.0597350455783455,16.08870925050095,12.588630963465889,0.3889310118320534,0.0,4.410212863605922,4.608632903807049
4343,0,C1,0.1,0.01,0.75,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.25393683890481217,0.12234896657683131,-0.0597350455783455,16.08870925050095,12.588630963465889,0.36696276499324765,-0.02196824683880577,4.544818961704191,4.608632903807049
4343,0,C1,0.1,0.01,0.75,0.5,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.23098708883951402,0.12234896657683131,-0.0597350455783455,16.08870925050095,12.588630963465889,0.3265925423307283,-0.0623384695013251,4.960481221306768,4.608632903807049
4343,0,C1,0.1,0.01,0.75,0.75,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.2138810218622321,0.12234896657683131,-0.0597350455783455,16.08870925050095,12.588630963465889,0.29569640419606014,-0.09323460763599328,5.594904928515634,4.608632903807049
4343,0,C1,0.1,0.01,0.75,1.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.20195258877400216,0.12234896657683131,-0.0597350455783455,16.08870925050095,12.588630963465889,0.2737750122997851,-0.1151559995322683,6.383192072250396,4.608632903807049
4343,0,C1,0.1,0.01,1.0,0.0,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.26036889211616304,0.10975396957711199,-0.07233004257806482,18.37753473522659,12.588630963465889,0.3889310118320534,0.0,4.410212863605922,4.608632903807049
4343,0,C1,0.1,0.01,1.0,0.25,0.1820840121551768,0.3889310118320534,raw_target_units,False,False,0.24755327797188215,0.10975396957711199,-0.07233004257806482,18.37753473522659,12.588630963465889,0.36696276499324765,-0.02196824683880577,4.544818961704191,4.608632903807049
