seed,fold,model,r_WM,rmse_WM,mae_WM,r_FI,rmse_FI,mae_FI,alpha_WM,alpha_FI
4646,2,C3,0.19511009105789962,12.286449946871185,10.076209487078906,0.2849723111133536,4.554688228268079,3.8689574631860015,0.0,1.0
4646,2,C4,0.19511009105789962,12.286449946871185,10.076209487078906,0.2742744030532354,4.592304946010731,3.897156448913473,0.0,0.5
4646,3,A0,0.2338682836240542,13.14194325587806,10.850598219501633,0.33262327467917663,4.7473808013436996,4.050450124339674,0.0,0.0
4646,3,B0,0.2338682836240542,13.14194325587806,10.850598219501633,0.32249783714424496,4.782642443971069,3.992812426573009,0.0,0.25
4646,3,B1,0.21635804951228607,13.349796788274153,10.91198942690609,0.33989961544587427,4.753498677089698,4.003655015138673,0.25,0.25
4646,3,C0,0.2338682836240542,13.14194325587806,10.850598219501633,0.33262327467917663,4.7473808013436996,4.050450124339674,0.0,0.0
4646,3,C1,0.2338682836240542,13.14194325587806,10.850598219501633,0.3376262006319814,4.739992912670289,4.040199466850454,0.0,0.25
4646,3,C2,0.2338682836240542,13.14194325587806,10.850598219501633,0.3390839648870628,4.741906320343383,4.030609104346638,0.0,0.5
4646,3,C3,0.2338682836240542,13.14194325587806,10.850598219501633,0.3353531753330608,4.741896128078802,4.024171821684833,0.0,1.0
4646,3,C4,0.2338682836240542,13.14194325587806,10.850598219501633,0.3429971757169321,4.732265199990279,3.9835426759452583,0.0,0.25
4646,4,A0,0.2422283446182237,10.339952264783468,8.32179370672433,0.39411654480318664,4.712113604259626,3.860306957786608,0.0,0.0
4646,4,B0,0.2422283446182237,10.339952264783468,8.32179370672433,0.3835313637390803,4.719795380556485,3.8534757937346074,0.0,0.25
4646,4,B1,0.2479452624714191,10.438311618728754,8.476618935428547,0.382656793790045,4.7159527055643995,3.813064610740606,1.0,0.25
4646,4,C0,0.2422283446182237,10.339952264783468,8.32179370672433,0.3705229977518426,4.7374367134294095,3.8494223731949706,0.0,0.25
4646,4,C1,0.21214169120652507,10.72213605304796,8.693969652308702,0.35251258722862944,4.789956612552952,3.88297684718708,0.25,0.25
4646,4,C2,0.1595479119136598,11.173235627666518,8.909070783132387,0.39411654480318664,4.712113604259626,3.860306957786608,0.25,0.0
4646,4,C3,0.2422283446182237,10.339952264783468,8.32179370672433,0.39288246521135006,4.693685854160034,3.819898614898643,0.0,0.25
4646,4,C4,0.1684427610918369,10.930176029006637,8.615505696630956,0.39411654480318664,4.712113604259626,3.860306957786608,0.25,0.0
