seed,fold,model,rW,rF,rmW,rmF,maW,maF,n_tr,n_te
3636,0,C3,0.3569460629910091,0.43152014142509443,11.633075575346155,4.668061793656238,9.742597102006913,3.911957216367291,329,83
3636,0,C4,0.3480888523080604,0.43166827259702123,11.752067143184268,4.63169359585091,9.884189577848787,3.9213054505031963,329,83
3636,1,A0,0.05253703994173954,0.3638644186062294,12.041841525071863,4.995186229307282,9.374415673626412,4.07597097471417,329,83
3636,1,B0,0.05253703994173954,0.3638644186062294,12.041841525071863,4.995186229307282,9.374415673626412,4.07597097471417,329,83
3636,1,B1,0.05253703994173954,0.3638644186062294,12.041841525071863,4.995186229307282,9.374415673626412,4.07597097471417,329,83
3636,1,C0,0.05253703994173954,0.3638644186062294,12.041841525071863,4.995186229307282,9.374415673626412,4.07597097471417,329,83
3636,1,C1,0.05253703994173954,0.3787147275292807,12.041841525071863,4.960435489917921,9.374415673626412,4.038156170036507,329,83
3636,1,C2,0.05253703994173954,0.3919604724178628,12.041841525071863,4.981131890423239,9.374415673626412,4.021401643444309,329,83
3636,1,C3,0.058560439236688556,0.3638644186062294,12.035062631032535,4.995186229307282,9.383077225807654,4.07597097471417,329,83
3636,1,C4,0.057281880756756005,0.3721099166275871,12.00519350288504,4.986283779152881,9.298515020173177,4.056048704776765,329,83
3636,2,A0,0.3734452426896946,0.3054216689199462,10.810418201945973,4.989022928362339,8.652111234478253,4.074365689360626,330,82
3636,2,B0,0.3734452426896946,0.3054216689199462,10.810418201945973,4.989022928362339,8.652111234478253,4.074365689360626,330,82
3636,2,B1,0.3734452426896946,0.3054216689199462,10.810418201945973,4.989022928362339,8.652111234478253,4.074365689360626,330,82
3636,2,C0,0.33008636749502884,0.32237969278327044,11.185050054070738,4.952604538271366,8.769580356460319,4.061990374906879,330,82
3636,2,C1,0.3734452426896946,0.30216425366834554,10.810418201945973,5.001897903846383,8.652111234478253,4.105039534706216,330,82
3636,2,C2,0.3734452426896946,0.3054216689199462,10.810418201945973,4.989022928362339,8.652111234478253,4.074365689360626,330,82
3636,2,C3,0.37762726283617537,0.3054216689199462,10.864536314153659,4.989022928362339,8.755939021340179,4.074365689360626,330,82
3636,2,C4,0.36162873593376305,0.2806794014723976,10.927349356938686,5.115642872333231,8.672574933043919,4.242263488542243,330,82
3636,3,A0,0.168866405031494,0.31112759036133164,12.073177410613399,4.541278391641836,10.089520897120032,3.721067316052786,330,82
3636,3,B0,0.168866405031494,0.31112759036133164,12.073177410613399,4.541278391641836,10.089520897120032,3.721067316052786,330,82
