task,seed,outer_fold,condition,model,pearson,rmse,mae,n_train,n_test
working_memory,4,4,R2,SC,0.11436543989085651,12.35789757283086,10.127954306739062,330,82
working_memory,4,4,R2,FP,0.4324020317264459,10.593013206648147,8.782627961652581,330,82
working_memory,4,4,R2,fused,0.4489861327547391,10.515552811955283,8.664348155161331,330,82
working_memory,4,4,R2,equal_weight,0.3789497299669526,10.832603720054742,8.892493798108351,330,82
working_memory,5,0,R2,FC,0.2275645719385427,12.8680164152553,9.58151541790263,329,83
working_memory,5,0,R2,SC,-0.14917927631050604,14.128116025100887,11.296471306456501,329,83
working_memory,5,0,R2,FP,0.2697487077190318,11.81119957626916,9.035483292227063,329,83
working_memory,5,0,R2,fused,0.12724284692913201,12.267096010733963,9.660469714813768,329,83
working_memory,5,0,R2,equal_weight,0.07549389508593203,12.487886016656589,9.85899159342925,329,83
working_memory,5,1,R2,FC,0.25978687513640664,12.6013194059408,10.412730486817845,329,83
working_memory,5,1,R2,SC,0.03171382666493764,12.99924580390622,10.794201744518215,329,83
working_memory,5,1,R2,FP,0.2587881254320569,12.857056448262515,10.400974886639007,329,83
working_memory,5,1,R2,fused,0.24621411530592427,12.106785186616804,9.77399201463076,329,83
working_memory,5,1,R2,equal_weight,0.22447588146004,12.047658477488417,9.886047683679536,329,83
working_memory,5,2,R2,FC,0.08523015635513881,13.926937024991219,10.987684324370829,330,82
working_memory,5,2,R2,SC,0.12305426550718643,11.162286627407068,8.817015979388744,330,82
working_memory,5,2,R2,FP,0.09681962566516028,13.483764633923105,10.684406324661879,330,82
working_memory,5,2,R2,fused,0.12437413254411336,11.711321862781958,9.428833434039621,330,82
working_memory,5,2,R2,equal_weight,0.13697916107883013,11.231059027770128,9.089373567523571,330,82
working_memory,5,3,R2,FC,0.38226567496803676,11.810345591704372,9.856142449547553,330,82
working_memory,5,3,R2,SC,0.04861221583860488,13.030209025479596,10.671688155503338,330,82
working_memory,5,3,R2,FP,0.38727671777746797,10.84509946712869,8.939980989619013,330,82
working_memory,5,3,R2,fused,0.259151831691004,11.36881232492289,9.262132801274642,330,82
working_memory,5,3,R2,equal_weight,0.2817203177233365,11.24584649660863,9.166294164437764,330,82
working_memory,5,4,R2,FC,0.1658775144567571,12.5939183374014,10.51598770804133,330,82
working_memory,5,4,R2,SC,0.2290078258362625,11.633606189663553,9.33402415831521,330,82
working_memory,5,4,R2,FP,0.20959345683101405,11.436020516542355,9.409489532458068,330,82
working_memory,5,4,R2,fused,0.22115693432267786,11.31137301680455,9.32570111571474,330,82
working_memory,5,4,R2,equal_weight,0.29177636945182817,10.813831765598602,9.03595064783133,330,82
working_memory,6,0,R2,FC,0.27060377374621086,12.308192511086066,9.97685810496089,329,83
working_memory,6,0,R2,SC,0.15174256143125162,12.105997416769096,10.110971469652778,329,83
working_memory,6,0,R2,FP,0.23361391939787407,11.784963138524564,9.7695735799811,329,83
working_memory,6,0,R2,fused,0.24446183966028603,11.582910182428224,9.587638087449193,329,83
working_memory,6,0,R2,equal_weight,0.2437361387998297,11.454540548638668,9.463213886326374,329,83
working_memory,6,1,R2,FC,0.1572188636916686,12.61208655992124,10.17418658988994,329,83
working_memory,6,1,R2,SC,0.20921801059805267,10.894235367416083,8.654438992415573,329,83
working_memory,6,1,R2,FP,0.19636790051865022,10.994137173487921,8.970030696574737,329,83
working_memory,6,1,R2,fused,0.25086315135751913,10.309266681107209,8.457853101661,329,83
working_memory,6,1,R2,equal_weight,0.2690944267883446,10.158224945592416,8.319186265606243,329,83
working_memory,6,2,R2,FC,0.005948440502796897,14.190395798795011,11.687228316289168,330,82
working_memory,6,2,R2,SC,-0.0007369131139800221,13.088936975999749,11.102639687956312,330,82
working_memory,6,2,R2,FP,0.0017320523725284122,13.938379233722127,11.478516284063474,330,82
working_memory,6,2,R2,fused,0.0016248507201075645,13.646428242639226,11.29505015671538,330,82
working_memory,6,2,R2,equal_weight,0.0008239229915196038,12.915340383202853,10.935628298598605,330,82
working_memory,6,3,R2,FC,0.3702842544768581,11.039288675052578,8.628985803636665,330,82
working_memory,6,3,R2,SC,0.18272493772729825,11.160182770916144,8.290233519024438,330,82
working_memory,6,3,R2,FP,0.3344424155881781,10.378023956408615,7.961516968421002,330,82
working_memory,6,3,R2,fused,0.34156456775251653,10.236073446117196,7.819312197017016,330,82
working_memory,6,3,R2,equal_weight,0.3274612163400481,10.164581679657758,7.615448408607407,330,82
working_memory,6,4,R2,FC,0.4073367203901036,11.97963208477304,10.338590691698155,330,82
working_memory,6,4,R2,SC,0.180614150560036,12.684894611726769,10.270579963065561,330,82
working_memory,6,4,R2,FP,0.4560872389627624,11.114271499431705,9.406839137728513,330,82
working_memory,6,4,R2,fused,0.3324041329575979,11.763930632073125,9.63792311320887,330,82
working_memory,6,4,R2,equal_weight,0.42565193887765995,11.34730266169988,9.367081601108797,330,82
working_memory,7,0,R2,FC,0.24928813164441166,12.651471157711121,9.896975837492839,329,83
working_memory,7,0,R2,SC,0.1869174792165601,12.156643322760049,9.122388821230434,329,83
working_memory,7,0,R2,FP,0.22317481013684348,11.686862679579377,9.049824933297032,329,83
working_memory,7,0,R2,fused,0.22317481013684348,11.686862679579377,9.049824933297032,329,83
working_memory,7,0,R2,equal_weight,0.24691229489855365,11.622463867576425,8.898269274374783,329,83
working_memory,7,1,R2,FC,0.28346807103558364,11.873686305621147,9.855812704741025,329,83
working_memory,7,1,R2,SC,-0.03958644103302229,12.223495553532242,10.023740963098513,329,83
working_memory,7,1,R2,FP,0.32917783828832714,11.39077153175685,9.359201405578139,329,83
working_memory,7,1,R2,fused,0.3127474890629296,10.694830732687596,8.711502759511022,329,83
working_memory,7,1,R2,equal_weight,0.2538275987536232,10.608173346433464,8.671346611528099,329,83
working_memory,7,2,R2,FC,0.09037570773686981,13.961555784424144,10.969690983923234,330,82
working_memory,7,2,R2,SC,0.14723377790419007,12.452449099854169,10.083959299058213,330,82
working_memory,7,2,R2,FP,0.1535603499525956,12.356430746957118,9.84132837026268,330,82
working_memory,7,2,R2,fused,0.18535915178896128,11.826104690588338,9.423893643148148,330,82
working_memory,7,2,R2,equal_weight,0.1936808433403983,11.73687636700553,9.438014615686383,330,82
working_memory,7,3,R2,FC,0.3794883880326916,11.787390572174626,9.765189734653617,330,82
working_memory,7,3,R2,SC,0.03803258943150366,13.01953331965814,10.781937788831122,330,82
working_memory,7,3,R2,FP,0.41933391026141864,10.650805059530597,9.207437738407055,330,82
working_memory,7,3,R2,fused,0.3030921550808249,11.247442373387251,9.521644690801836,330,82
working_memory,7,3,R2,equal_weight,0.3030921550808249,11.247442373387251,9.521644690801836,330,82
working_memory,7,4,R2,FC,0.20895147194728272,12.87878466631738,10.598285196127572,330,82
working_memory,7,4,R2,SC,0.10384239284118463,12.077722991829589,9.968532762854917,330,82
working_memory,7,4,R2,FP,0.2572846882651636,11.527829879484836,9.475695447381186,330,82
working_memory,7,4,R2,fused,0.268617812789684,11.14233161497002,9.246053736275538,330,82
working_memory,7,4,R2,equal_weight,0.25141379535767483,11.108639565821598,9.321511886129732,330,82
working_memory,8,0,R2,FC,0.3150832135060667,11.608263496146703,9.534391879324303,329,83
working_memory,8,0,R2,SC,0.11127082994516836,12.122921708350255,9.831690306075007,329,83
working_memory,8,0,R2,FP,0.1948908815307889,11.343988395829024,9.1824783373831,329,83
working_memory,8,0,R2,fused,0.19386279704701076,11.356683433702722,9.29229376202965,329,83
working_memory,8,0,R2,equal_weight,0.18514669508556,11.393333155889703,9.317474477201712,329,83
working_memory,8,1,R2,FC,0.23293169935528715,12.814521965048922,10.596374074331148,329,83
working_memory,8,1,R2,SC,0.3089211249010387,11.082791273303394,9.01321320994935,329,83
working_memory,8,1,R2,FP,0.2708812869248658,11.505246199759025,9.641035081820414,329,83
working_memory,8,1,R2,fused,0.2904618594359813,11.255661800878908,9.409047341564017,329,83
working_memory,8,1,R2,equal_weight,0.35248838045587777,10.699076632547339,8.816073440329186,329,83
working_memory,8,2,R2,FC,0.4194469021111399,10.9347442530954,8.53172448334681,330,82
working_memory,8,2,R2,SC,0.1777128248224245,11.495264781933848,9.467791994577194,330,82
working_memory,8,2,R2,FP,0.45395922555157087,10.390453344315448,8.123457428950694,330,82
working_memory,8,2,R2,fused,0.4562802319189653,9.965348549898811,7.996438296135338,330,82
working_memory,8,2,R2,equal_weight,0.43730539711837446,10.061923220087067,8.265510783309708,330,82
working_memory,8,3,R2,FC,0.2966038107357877,12.534535024669456,10.11824942787959,330,82
working_memory,8,3,R2,SC,0.2743910173809332,11.364885524119057,8.940719826601123,330,82
working_memory,8,3,R2,FP,0.2828126261577474,12.476219894155568,9.911599519762786,330,82
working_memory,8,3,R2,fused,0.2828126261577474,12.476219894155568,9.911599519762786,330,82
working_memory,8,3,R2,equal_weight,0.3540997401610625,10.808062510936098,8.775521683751325,330,82
working_memory,8,4,R2,FC,0.26469331106661875,12.318241954801413,9.84085472981546,330,82
working_memory,8,4,R2,SC,0.03998996515734923,12.59602539968044,10.418819996669233,330,82
working_memory,8,4,R2,FP,0.29657331448945623,11.39370984407691,9.143359611330478,330,82
working_memory,8,4,R2,fused,0.26459195313233275,11.280574621739984,9.075558453462685,330,82
working_memory,8,4,R2,equal_weight,0.23592004656625737,11.381919021379641,9.199924882174535,330,82
working_memory,9,0,R2,FC,0.46946514724909716,11.320981501972962,9.217331722800242,329,83
working_memory,9,0,R2,SC,0.1559632693949845,12.804769301458833,10.269608592969112,329,83
working_memory,9,0,R2,FP,0.4758281738151495,10.969266652110568,8.774782860930953,329,83
working_memory,9,0,R2,fused,0.4758281738151495,10.969266652110568,8.774782860930953,329,83
working_memory,9,0,R2,equal_weight,0.4041799123021257,11.460233066463555,9.103327351010746,329,83
working_memory,9,1,R2,FC,0.1868962487356066,13.16968552359939,10.064913256934235,329,83
working_memory,9,1,R2,SC,0.026232912222491637,12.324804974248744,10.494601290297405,329,83
working_memory,9,1,R2,FP,0.23797526012580167,11.653718167742985,9.069284642810322,329,83
working_memory,9,1,R2,fused,0.2138069058126384,11.147387931684012,9.137219442226261,329,83
working_memory,9,1,R2,equal_weight,0.20284219367753334,11.174930971767292,9.221309445431316,329,83
working_memory,9,2,R2,FC,0.22595221665816115,12.09492264971399,9.641486881374682,330,82
working_memory,9,2,R2,SC,0.21382871902267028,11.667885272438024,9.322833358196558,330,82
working_memory,9,2,R2,FP,0.23760033663025004,11.281200248426146,8.932831583980434,330,82
working_memory,9,2,R2,fused,0.2702158292342619,11.028931711404134,8.8148194745376,330,82
working_memory,9,2,R2,equal_weight,0.27944336483388726,11.01091721243082,8.85198639946146,330,82
working_memory,9,3,R2,FC,0.19470533158347364,12.537032391880391,10.125870352747917,330,82
working_memory,9,3,R2,SC,0.3688432949801423,10.273753898831053,7.921130623496334,330,82
working_memory,9,3,R2,FP,0.12876467410011347,11.578887605550094,9.518427082104544,330,82
working_memory,9,3,R2,fused,0.2041109251314965,10.972766923734994,8.95108150402137,330,82
working_memory,9,3,R2,equal_weight,0.3171152932266187,10.361716642293816,8.330803833180397,330,82
working_memory,9,4,R2,FC,0.4123111561603514,11.445551920133278,8.947898240032533,330,82
working_memory,9,4,R2,SC,0.07057523891936293,12.545669637062916,10.183469945108932,330,82
working_memory,9,4,R2,FP,0.40710004262650445,11.433269519278406,8.881255128802426,330,82
working_memory,9,4,R2,fused,0.213413928078327,11.597867072135942,9.519124329452339,330,82
working_memory,9,4,R2,equal_weight,0.32587837582891493,11.065127932360102,9.03730045108745,330,82
working_memory,0,0,R3,FC,0.1096029516007761,12.547446463935351,10.392120054882012,329,83
working_memory,0,0,R3,SC,0.023785645476149364,10.857320783613266,8.995294779982327,329,83
working_memory,0,0,R3,FP,0.11938329537113868,13.293919095892054,10.849595203512509,329,83
working_memory,0,0,R3,fused,0.11782111889377792,11.525610959027235,9.32128025174092,329,83
working_memory,0,0,R3,equal_weight,0.10975334202679751,10.773731167739596,8.750126967545599,329,83
working_memory,0,1,R3,FC,0.2237641420265108,12.214787373731113,10.129159698366971,329,83
working_memory,0,1,R3,SC,0.21558221350616558,11.216293245520712,8.864305298276777,329,83
working_memory,0,1,R3,FP,0.10285093270285744,11.170861805981449,8.906232226663366,329,83
working_memory,0,1,R3,fused,0.15675934302987524,10.918187145651823,8.742277880833678,329,83
working_memory,0,1,R3,equal_weight,0.20848714144263697,10.782300671515552,8.649137228490146,329,83
working_memory,0,2,R3,FC,0.1685160003819302,13.299255478325943,10.101068328393021,330,82
working_memory,0,2,R3,SC,0.2031359119450421,12.176341208668152,9.596286342811371,330,82
working_memory,0,2,R3,FP,0.2295511984439056,12.465827554090408,9.596211671573899,330,82
working_memory,0,2,R3,fused,0.27096062061485127,11.814203452222825,9.165805768010012,330,82
working_memory,0,2,R3,equal_weight,0.2738595165029445,11.712708469583017,9.1376440139943,330,82
working_memory,0,3,R3,FC,0.41148067169408975,11.0103425177745,9.358325458676655,330,82
working_memory,0,3,R3,SC,0.13368703342062013,11.896707163315615,9.864810877442466,330,82
working_memory,0,3,R3,FP,0.4252858535434746,10.494643293600866,8.847597841397263,330,82
working_memory,0,3,R3,fused,0.3362522549116212,10.802232991874833,9.178699292945886,330,82
working_memory,0,3,R3,equal_weight,0.3142358787315145,10.871127402356757,9.228943794269039,330,82
working_memory,0,4,R3,FC,0.29188663649529883,13.756908616324663,11.435498620341678,330,82
working_memory,0,4,R3,SC,0.1966043792971892,13.798974767477036,11.040710069044442,330,82
working_memory,0,4,R3,FP,0.3486710269929013,12.88672782290869,10.804327453210128,330,82
working_memory,0,4,R3,fused,0.3682404169016615,12.706322103111146,10.659771007234102,330,82
working_memory,0,4,R3,equal_weight,0.3627436851884014,12.783504020856158,10.646208700563164,330,82
working_memory,1,0,R3,FC,0.48838527459024383,10.523026081139273,9.017446374058048,329,83
working_memory,1,0,R3,SC,0.26691832496707435,11.031901405780012,9.140436510853709,329,83
working_memory,1,0,R3,FP,0.48669814245397225,9.864355397932576,8.228650636792509,329,83
working_memory,1,0,R3,fused,0.47696875142429085,9.870964554803011,8.352281281570907,329,83
working_memory,1,0,R3,equal_weight,0.4882143761165465,9.802135017972292,8.282037251370136,329,83
working_memory,1,1,R3,FC,0.13260232716977488,13.340319199044513,10.494777683755485,329,83
working_memory,1,1,R3,SC,-0.003393335705033279,13.012315515617694,10.47765455802252,329,83
working_memory,1,1,R3,FP,0.07451499086374411,11.983345683119378,9.773301344441665,329,83
working_memory,1,1,R3,fused,0.04973310025977766,12.03536789233477,9.808964762688506,329,83
working_memory,1,1,R3,equal_weight,0.03443300325106377,12.163113291794234,9.884603398337381,329,83
working_memory,1,2,R3,FC,0.1814001034684659,12.611181733902807,10.417508403277436,330,82
working_memory,1,2,R3,SC,0.05647282272038237,12.679914024361944,10.68263963552131,330,82
working_memory,1,2,R3,FP,0.2411940403246028,11.5144352215056,9.68413760815454,330,82
working_memory,1,2,R3,fused,0.15974787333978707,11.692718548124022,9.918994454752672,330,82
working_memory,1,2,R3,equal_weight,0.18530724061202486,11.54847654831211,9.80980125745674,330,82
working_memory,1,3,R3,FC,0.26801576748319283,12.698931716448344,10.359787936362123,330,82
working_memory,1,3,R3,SC,0.12882725845007922,12.657428014429508,10.178328044481805,330,82
working_memory,1,3,R3,FP,0.2884903282333578,11.951516553596349,9.570299085972367,330,82
working_memory,1,3,R3,fused,0.29484334804447704,11.665858792588038,9.416891957879141,330,82
working_memory,1,3,R3,equal_weight,0.2715575983564543,11.693533334687107,9.485827796733206,330,82
working_memory,1,4,R3,FC,0.25915044405047016,11.584411086891313,8.701619924197324,330,82
working_memory,1,4,R3,SC,0.1880710165876515,11.300480125656815,8.86949953956614,330,82
working_memory,1,4,R3,FP,0.24572599088486802,12.037374796704135,8.743589213717954,330,82
working_memory,1,4,R3,fused,0.2682954333644001,11.100720713073922,8.270957556827621,330,82
working_memory,1,4,R3,equal_weight,0.27397749084173795,10.800052508643319,8.199576457211974,330,82
working_memory,2,0,R3,FC,0.33633522058744836,12.801379231240663,10.585895526824556,329,83
working_memory,2,0,R3,SC,0.14680313951390953,12.773319090568899,10.7992868901525,329,83
working_memory,2,0,R3,FP,0.3835226334566685,11.639320485159987,9.430522460955148,329,83
working_memory,2,0,R3,fused,0.3892873679498099,11.447515972486418,9.397646231013068,329,83
working_memory,2,0,R3,equal_weight,0.3608269968620146,11.58376242881496,9.661557400089004,329,83
working_memory,2,1,R3,FC,0.36602557910438005,11.46037854755019,9.36400566789761,329,83
working_memory,2,1,R3,SC,0.19298499084545145,11.47370910974906,9.329511076590814,329,83
working_memory,2,1,R3,FP,0.3975587132607836,10.487049678742755,8.465950095966663,329,83
working_memory,2,1,R3,fused,0.40470106988040855,10.31715972099692,8.311726961512989,329,83
working_memory,2,1,R3,equal_weight,0.38449184688849125,10.245751541355922,8.478193637770152,329,83
working_memory,2,2,R3,FC,0.26177983450531245,13.097718345761852,10.185070601357069,330,82
working_memory,2,2,R3,SC,0.13045294930776022,12.15196265514668,9.602792313882993,330,82
working_memory,2,2,R3,FP,0.2355338913646014,12.332928166751277,9.58084867206193,330,82
working_memory,2,2,R3,fused,0.2518756975571505,11.66285752951705,9.068575060689023,330,82
working_memory,2,2,R3,equal_weight,0.25186456249144284,11.398426871750319,8.969050287516927,330,82
working_memory,2,3,R3,FC,0.27429204345693337,12.110199729884673,9.853876113749502,330,82
working_memory,2,3,R3,SC,0.2602030814016132,11.237849169200711,9.556014525580801,330,82
working_memory,2,3,R3,FP,0.35206433475188026,10.754400836870403,9.275357625539467,330,82
working_memory,2,3,R3,fused,0.3803242279842638,10.684102485650444,9.22964498692933,330,82
working_memory,2,3,R3,equal_weight,0.3631969123528621,10.737589527057562,9.280916562634355,330,82
working_memory,2,4,R3,FC,0.2328051661020903,12.06732174960654,9.827188706921913,330,82
working_memory,2,4,R3,SC,0.03266357714682908,12.19528734184252,9.502382390788533,330,82
working_memory,2,4,R3,FP,0.2381283625831852,11.258590662092123,9.167015987518372,330,82
working_memory,2,4,R3,fused,0.16484535939917394,11.140269901833438,8.833352801960638,330,82
working_memory,2,4,R3,equal_weight,0.17793521626611397,11.084147863338362,8.8262887017278,330,82
working_memory,3,0,R3,FC,0.16178700074653538,11.44663321248821,9.710457178039363,329,83
working_memory,3,0,R3,SC,0.14503629664146206,10.488011964086983,8.51415615263242,329,83
working_memory,3,0,R3,FP,0.28786924237713213,9.401158424735348,8.078312932693036,329,83
working_memory,3,0,R3,fused,0.25598679359290116,9.528709540586958,7.956023299504038,329,83
working_memory,3,0,R3,equal_weight,0.2447161606774787,9.581402197894365,7.979241133606739,329,83
working_memory,3,1,R3,FC,0.13672259970906078,13.912617491150696,11.67243746245386,329,83
working_memory,3,1,R3,SC,0.14391514556941717,12.973851903833829,10.994247992409905,329,83
working_memory,3,1,R3,FP,0.16559510211225414,13.11010256717347,10.98379769972166,329,83
working_memory,3,1,R3,fused,0.19831712599101775,12.50851422269767,10.5288404719234,329,83
working_memory,3,1,R3,equal_weight,0.2023081588621602,12.430953550989956,10.498623055971668,329,83
working_memory,3,2,R3,FC,0.13799033953099718,13.85993567231044,11.398909844445312,330,82
working_memory,3,2,R3,SC,0.015187945699944638,13.308977690958285,10.521067213323125,330,82
working_memory,3,2,R3,FP,0.1594726137621964,12.921798373126101,10.31855231948935,330,82
working_memory,3,2,R3,fused,0.13128308877843664,12.38447684083444,9.710276499203633,330,82
working_memory,3,2,R3,equal_weight,0.11618158283082033,12.395766784637258,9.741003285757813,330,82
working_memory,3,3,R3,FC,0.49680163168673885,10.441939429255276,8.252199186361286,330,82
working_memory,3,3,R3,SC,0.27776944495556943,11.822095568877748,9.642974999338033,330,82
working_memory,3,3,R3,FP,0.4771503642956984,10.79108799681166,8.79314223268185,330,82
working_memory,3,3,R3,fused,0.4771503642956984,10.79108799681166,8.79314223268185,330,82
working_memory,3,3,R3,equal_weight,0.40266309704093955,10.961603375257686,9.056087269786408,330,82
working_memory,3,4,R3,FC,0.3647372701336913,12.109710730506002,9.70940420241633,330,82
working_memory,3,4,R3,SC,0.059176055671054426,11.885404443432375,9.558159548335377,330,82
working_memory,3,4,R3,FP,0.36813818908541873,11.046609628664434,8.607777652341538,330,82
working_memory,3,4,R3,fused,0.38256110504336316,10.450512551490645,7.955803417875678,330,82
working_memory,3,4,R3,equal_weight,0.3670868269913097,10.399405324589194,8.065873896474994,330,82
working_memory,4,0,R3,FC,0.08741895181732796,13.650730164174018,11.260384578581773,329,83
working_memory,4,0,R3,SC,0.06017590163721376,12.14189657659608,9.794658826293741,329,83
working_memory,4,0,R3,FP,0.22089818139291378,11.306036351800815,9.226572366151865,329,83
working_memory,4,0,R3,fused,0.20402780610611576,11.03263507147881,8.889818626939043,329,83
working_memory,4,0,R3,equal_weight,0.18036112638610127,11.107495282627877,8.933950362255326,329,83
working_memory,4,1,R3,FC,0.20017163492264634,12.944102512208595,10.2410062048859,329,83
working_memory,4,1,R3,SC,0.3022740513703532,11.373318075495401,9.331653561245673,329,83
working_memory,4,1,R3,FP,0.15567817125000769,11.603386518132616,9.311780176376699,329,83
working_memory,4,1,R3,fused,0.21880379167523772,11.335641073743101,9.188252513195799,329,83
working_memory,4,1,R3,equal_weight,0.30258700811211753,11.023042039251097,9.12143739750334,329,83
working_memory,4,2,R3,FC,0.29823865423951523,11.623529268739704,9.553155014586133,330,82
working_memory,4,2,R3,SC,-0.03897620629042424,12.327692914961588,10.282657331172627,330,82
working_memory,4,2,R3,FP,0.24928003889516373,10.611559355093943,8.714360340671465,330,82
working_memory,4,2,R3,fused,0.24278992857811432,10.620636288361727,8.74939457859788,330,82
working_memory,4,2,R3,equal_weight,0.1010113380271245,11.087977515381425,9.296342511342486,330,82
working_memory,4,3,R3,FC,0.17682921462162637,13.241110276168705,10.74512490760744,330,82
working_memory,4,3,R3,SC,0.15607906424959012,12.696101793570184,10.089735773794311,330,82
working_memory,4,3,R3,FP,0.22078764337652867,12.33452872006471,9.79826739777591,330,82
working_memory,4,3,R3,fused,0.2407645326436171,12.034935315466225,9.609787926169266,330,82
working_memory,4,3,R3,equal_weight,0.24026224945330077,11.996433837423254,9.548340252315493,330,82
working_memory,4,4,R3,FC,0.36816521268257374,11.385884428616848,9.281915392588974,330,82
working_memory,4,4,R3,SC,0.11436543989085651,12.35789757283086,10.127954306739062,330,82
working_memory,4,4,R3,FP,0.40975824365244395,10.727655819042331,8.742902072475767,330,82
working_memory,4,4,R3,fused,0.4209243192660154,10.613668649647808,8.627511482605668,330,82
working_memory,4,4,R3,equal_weight,0.3785289515241252,10.802250440744512,8.732057515888908,330,82
working_memory,5,0,R3,FC,0.2275645719385427,12.8680164152553,9.58151541790263,329,83
working_memory,5,0,R3,SC,-0.14917927631050604,14.128116025100887,11.296471306456501,329,83
working_memory,5,0,R3,FP,0.25763933632334585,12.184274537079146,9.162127798346418,329,83
working_memory,5,0,R3,fused,0.1137576840359747,12.459919944645534,9.8072729781803,329,83
working_memory,5,0,R3,equal_weight,0.08919544568880385,12.55559997424375,9.900981119200582,329,83
working_memory,5,1,R3,FC,0.25978687513640664,12.6013194059408,10.412730486817845,329,83
working_memory,5,1,R3,SC,0.03171382666493764,12.99924580390622,10.794201744518215,329,83
working_memory,5,1,R3,FP,0.2936326690026423,12.796207729862349,10.34666543537699,329,83
working_memory,5,1,R3,fused,0.2746246616571612,11.932456792040673,9.64622485205893,329,83
working_memory,5,1,R3,equal_weight,0.2572294874426753,11.91343798946404,9.763004163335253,329,83
working_memory,5,2,R3,FC,0.08523015635513881,13.926937024991219,10.987684324370829,330,82
working_memory,5,2,R3,SC,0.12305426550718643,11.162286627407068,8.817015979388744,330,82
working_memory,5,2,R3,FP,0.10166614695371652,12.246506738994956,9.498303055683715,330,82
working_memory,5,2,R3,fused,0.12406477745024741,11.376870153468499,8.979381102497708,330,82
working_memory,5,2,R3,equal_weight,0.14395771606878924,10.879118045891884,8.665997158772901,330,82
working_memory,5,3,R3,FC,0.38226567496803676,11.810345591704372,9.856142449547553,330,82
working_memory,5,3,R3,SC,0.04861221583860488,13.030209025479596,10.671688155503338,330,82
working_memory,5,3,R3,FP,0.3579507883241102,10.752939817339259,8.983820811578104,330,82
working_memory,5,3,R3,fused,0.1875032429170714,11.580887884601268,9.480523336670482,330,82
working_memory,5,3,R3,equal_weight,0.20785830770590988,11.458395195833923,9.401588044264654,330,82
working_memory,5,4,R3,FC,0.1658775144567571,12.5939183374014,10.51598770804133,330,82
working_memory,5,4,R3,SC,0.2290078258362625,11.633606189663553,9.33402415831521,330,82
working_memory,5,4,R3,FP,0.18056813808938518,11.8023932799249,9.71110469585203,330,82
working_memory,5,4,R3,fused,0.18056813808938518,11.8023932799249,9.71110469585203,330,82
working_memory,5,4,R3,equal_weight,0.27127955775183377,10.948001308696265,9.11975711269369,330,82
working_memory,6,0,R3,FC,0.27060377374621086,12.308192511086066,9.97685810496089,329,83
working_memory,6,0,R3,SC,0.15174256143125162,12.105997416769096,10.110971469652778,329,83
working_memory,6,0,R3,FP,0.27504899250259457,11.682543308145332,9.520862411548872,329,83
working_memory,6,0,R3,fused,0.28265691146151856,11.510909211860989,9.372086010307848,329,83
working_memory,6,0,R3,equal_weight,0.281439833557663,11.29878750801682,9.215900158049381,329,83
working_memory,6,1,R3,FC,0.1572188636916686,12.61208655992124,10.17418658988994,329,83
working_memory,6,1,R3,SC,0.20921801059805267,10.894235367416083,8.654438992415573,329,83
working_memory,6,1,R3,FP,0.22404911402418864,11.130827278027944,8.985771628449557,329,83
working_memory,6,1,R3,fused,0.26878995719263116,10.353139599257336,8.349787469810929,329,83
working_memory,6,1,R3,equal_weight,0.2831314919657925,10.161724100320447,8.238193621082328,329,83
working_memory,6,2,R3,FC,0.005948440502796897,14.190395798795011,11.687228316289168,330,82
working_memory,6,2,R3,SC,-0.0007369131139800221,13.088936975999749,11.102639687956312,330,82
working_memory,6,2,R3,FP,0.05202186871928727,12.099340330756387,10.315761537245233,330,82
working_memory,6,2,R3,fused,0.049166850901329134,12.067960598875366,10.287462659548288,330,82
working_memory,6,2,R3,equal_weight,0.023581674481617132,12.240369056768985,10.39567413036237,330,82
working_memory,6,3,R3,FC,0.3702842544768581,11.039288675052578,8.628985803636665,330,82
working_memory,6,3,R3,SC,0.18272493772729825,11.160182770916144,8.290233519024438,330,82
working_memory,6,3,R3,FP,0.35264776293180855,10.41992012721781,7.932686806661072,330,82
working_memory,6,3,R3,fused,0.3607118627179159,10.19578263682978,7.735539042249778,330,82
working_memory,6,3,R3,equal_weight,0.3419553563318193,10.139200990064811,7.610750962240567,330,82
working_memory,6,4,R3,FC,0.4073367203901036,11.97963208477304,10.338590691698155,330,82
working_memory,6,4,R3,SC,0.180614150560036,12.684894611726769,10.270579963065561,330,82
working_memory,6,4,R3,FP,0.47159022453993704,11.452483165351689,9.523603452066974,330,82
working_memory,6,4,R3,fused,0.2874309639900461,11.949097727095621,9.75227393493625,330,82
working_memory,6,4,R3,equal_weight,0.3534376868041249,11.728423861237147,9.620728272828467,330,82
working_memory,7,0,R3,FC,0.24928813164441166,12.651471157711121,9.896975837492839,329,83
working_memory,7,0,R3,SC,0.1869174792165601,12.156643322760049,9.122388821230434,329,83
working_memory,7,0,R3,FP,0.24603007409985894,11.621458476272425,8.907703391561562,329,83
working_memory,7,0,R3,fused,0.24603007409985894,11.621458476272425,8.907703391561562,329,83
working_memory,7,0,R3,equal_weight,0.2629669587791388,11.567476192585175,8.814928984952019,329,83
working_memory,7,1,R3,FC,0.28346807103558364,11.873686305621147,9.855812704741025,329,83
working_memory,7,1,R3,SC,-0.03958644103302229,12.223495553532242,10.023740963098513,329,83
working_memory,7,1,R3,FP,0.329880986687533,9.895683378312526,8.202919484163392,329,83
working_memory,7,1,R3,fused,0.275503911688174,10.100479512101948,8.44148082114078,329,83
